log10_Xlan log10_mej log10_vej luminosity_distance timeshift Ebv log_likelihood log_prior
-3.164169413719349 -1.6937521090749224 -0.7044477193057284 26.642623660694678 0.0 0.0 -167.91764310088865 -9.52848405593249
-3.303962748445434 -1.743661209568871 -0.6943139419646684 23.314495039343544 0.0 0.0 -167.91538820043783 -9.395047001185496
-3.303962748445434 -1.743661209568871 -0.6943139419646684 23.314495039343544 0.0 0.0 -167.91538820043783 -9.395047001185496
-3.3021836335108237 -1.8008155881438204 -0.7068821626411073 22.854001368620036 0.0 0.0 -167.9119700141709 -9.375097945957773
-3.3021836335108237 -1.8008155881438204 -0.7068821626411073 22.854001368620036 0.0 0.0 -167.9119700141709 -9.375097945957773
-3.2746703398653105 -1.5686073478173808 -0.7065951175945158 30.953596116042515 0.0 0.0 -167.91194367592854 -9.678460912877213
-3.1921664811295027 -1.5321752118870924 -0.7014965512046392 30.28710413030095 0.0 0.0 -167.91165011391425 -9.656693745006471
-3.1921664811295027 -1.5321752118870924 -0.7014965512046392 30.28710413030095 0.0 0.0 -167.91165011391425 -9.656693745006471
-3.36042106803085 -1.623247264189743 -0.7055029672154842 30.18822836333268 0.0 0.0 -167.90766344565054 -9.653423788447503
-3.2607075169338504 -1.595495887381647 -0.6917390240151029 27.96892517207963 0.0 0.0 -167.9039954583388 -9.577065807939217
-3.245831586202721 -1.6788320364864404 -0.6936304636824904 26.323798534287057 0.0 0.0 -167.8973168923058 -9.51644514660322
-3.281181835806663 -1.6117219794108721 -0.7004869455909788 30.764494311823185 0.0 0.0 -167.89620667151823 -9.672332972279404
-3.308218690286516 -1.5997588227152377 -0.7065741167254 29.432743186448963 0.0 0.0 -167.89361422552412 -9.628079497798165
-3.308218690286516 -1.5997588227152377 -0.7065741167254 29.432743186448963 0.0 0.0 -167.89361422552412 -9.628079497798165
-3.375741913476384 -1.7801830995689123 -0.7048384896485809 24.891400618471913 0.0 0.0 -167.89219498383855 -9.460494116481325
-3.2573894488694384 -1.6223606289971482 -0.6989108176059213 29.95052703761395 0.0 0.0 -167.8822750193312 -9.645518651003735
-3.2573894488694384 -1.6223606289971482 -0.6989108176059213 29.95052703761395 0.0 0.0 -167.8822750193312 -9.645518651003735
-3.3208725232141996 -1.7797809299824188 -0.7083013150503927 25.32516218152336 0.0 0.0 -167.87932779479118 -9.477770183470954
-3.223936290160334 -1.4810057186191923 -0.6988477108708118 34.83665621389414 0.0 0.0 -167.87784340141997 -9.796641901235269
-3.223936290160334 -1.4810057186191923 -0.6988477108708118 34.83665621389414 0.0 0.0 -167.87784340141997 -9.796641901235269
-3.28500720072981 -1.4904746754443359 -0.6972190238244265 31.8739072287861 0.0 0.0 -167.8765283997836 -9.707759449220331
-3.28500720072981 -1.4904746754443359 -0.6972190238244265 31.8739072287861 0.0 0.0 -167.8765283997836 -9.707759449220331
-3.2272858798097666 -1.568028339492276 -0.705854437564029 30.863615793888204 0.0 0.0 -167.87309350080682 -9.675549737076093
-3.137661337510125 -1.6246814909748117 -0.697208469117643 27.40438250960187 0.0 0.0 -167.86665634703928 -9.55667467555789
-3.2984852292721296 -1.5835808214224394 -0.7031487006054182 32.0953928185779 0.0 0.0 -167.86535535007235 -9.714684223282035
-3.2984852292721296 -1.5835808214224394 -0.7031487006054182 32.0953928185779 0.0 0.0 -167.86535535007235 -9.714684223282035
-3.1932642059520058 -1.575268043559317 -0.6964357634674585 27.552653858509093 0.0 0.0 -167.86376057883535 -9.562070589110004
-3.3267009708951516 -1.7808381737954218 -0.707759986990536 25.313157329081914 0.0 0.0 -167.86133423615328 -9.477296042433796
-3.3267009708951516 -1.7808381737954218 -0.707759986990536 25.313157329081914 0.0 0.0 -167.86133423615328 -9.477296042433796
-3.2029754477399344 -1.6034278135468036 -0.6929831325365612 28.238131026221428 0.0 0.0 -167.85704378145073 -9.586644957991798
-3.2029754477399344 -1.6034278135468036 -0.6929831325365612 28.238131026221428 0.0 0.0 -167.85704378145073 -9.586644957991798
-3.296845009701004 -1.608507331609042 -0.7071075632272936 30.38371391722321 0.0 0.0 -167.8537449948994 -9.659878467800274
-3.296845009701004 -1.608507331609042 -0.7071075632272936 30.38371391722321 0.0 0.0 -167.8537449948994 -9.659878467800274
-3.2566450907554287 -1.476738373515298 -0.6964912109047408 35.024126295427834 0.0 0.0 -167.8521139044215 -9.80200887609003
-3.3410641153121947 -1.7455971579519658 -0.7032415786374648 23.61309575713974 0.0 0.0 -167.85037797955988 -9.407773192440178
-3.3410641153121947 -1.7455971579519658 -0.7032415786374648 23.61309575713974 0.0 0.0 -167.85037797955988 -9.407773192440178
-3.281740180274685 -1.5342355296223582 -0.7005488224683887 30.132941529749125 0.0 0.0 -167.84614321435666 -9.651590705662048
-3.404307244883702 -1.6118915851808744 -0.7005131870778352 29.6721944154099 0.0 0.0 -167.8441723098245 -9.636182121664227
-3.404307244883702 -1.6118915851808744 -0.7005131870778352 29.6721944154099 0.0 0.0 -167.8441723098245 -9.636182121664227
-3.377925461434394 -1.6238701561922468 -0.698181402379578 27.486259726985484 0.0 0.0 -167.8427547011882 -9.55965796286418
-3.3009850210572242 -1.7267498269173984 -0.6938172862539311 23.77259156396111 0.0 0.0 -167.841783244062 -9.41450503144766
-3.3009850210572242 -1.7267498269173984 -0.6938172862539311 23.77259156396111 0.0 0.0 -167.841783244062 -9.41450503144766
-3.248176471439576 -1.8364849668618044 -0.706612458641239 22.710329014446614 0.0 0.0 -167.84115345358686 -9.368791573006677
-3.248176471439576 -1.8364849668618044 -0.706612458641239 22.710329014446614 0.0 0.0 -167.84115345358686 -9.368791573006677
-3.355698696557379 -1.6989863435499495 -0.6954116447241239 26.11371442303332 0.0 0.0 -167.84105559937262 -9.508432362493647
-3.4011820707781792 -1.7376463188645141 -0.7028986648888871 25.245661470780238 0.0 0.0 -167.83589404066564 -9.474626047366613
-3.2749929027377815 -1.683793320691052 -0.6933249775310744 24.51763508259042 0.0 0.0 -167.83356786733222 -9.445364387256715
-3.2749929027377815 -1.683793320691052 -0.6933249775310744 24.51763508259042 0.0 0.0 -167.83356786733222 -9.445364387256715
-3.1557390368493 -1.6360833175772758 -0.698216707263962 25.70487391908466 0.0 0.0 -167.8335301994552 -9.492652349925404
-3.2658212536223257 -1.4758759450423078 -0.6973393573581166 35.268460729391855 0.0 0.0 -167.83298680501719 -9.808960830153893
-3.1716777707653065 -1.6458876095546584 -0.7028706213821097 28.108978295268052 0.0 0.0 -167.82985429482568 -9.582060766941531
-3.1716777707653065 -1.6458876095546584 -0.7028706213821097 28.108978295268052 0.0 0.0 -167.82985429482568 -9.582060766941531
-3.2148100462395526 -1.8378191266321706 -0.701817585914519 21.90679432817622 0.0 0.0 -167.82426155837638 -9.332768561350566
-3.2148100462395526 -1.8378191266321706 -0.701817585914519 21.90679432817622 0.0 0.0 -167.82426155837638 -9.332768561350566
-3.2279294938802883 -1.690379198269159 -0.7076468911888265 25.51235741460127 0.0 0.0 -167.82183661778927 -9.485134668623605
-3.169622279486764 -1.6639402457048478 -0.7044867260196452 25.835315150082447 0.0 0.0 -167.81444217400716 -9.497714089583663
-3.1914241473276252 -1.5479289429758127 -0.7023519898795989 31.995529182250834 0.0 0.0 -167.8130405217068 -9.71156790933218
-3.1914241473276252 -1.5479289429758127 -0.7023519898795989 31.995529182250834 0.0 0.0 -167.8130405217068 -9.71156790933218
-3.2171870388970376 -1.7525980496243307 -0.7033988563527407 22.74637795468984 0.0 0.0 -167.80954219118027 -9.370377651286606
-3.2646784888336544 -1.4623087477193946 -0.6950587588552242 34.06640242891562 0.0 0.0 -167.80940907924085 -9.774283361929548
-3.2646784888336544 -1.4623087477193946 -0.6950587588552242 34.06640242891562 0.0 0.0 -167.80940907924085 -9.774283361929548
-3.193681815143087 -1.5141970351338472 -0.7009243014571884 31.229492622189408 0.0 0.0 -167.80788262853847 -9.687334654023214
-3.193681815143087 -1.5141970351338472 -0.7009243014571884 31.229492622189408 0.0 0.0 -167.80788262853847 -9.687334654023214
-3.317529966850705 -1.7062682204544486 -0.7087672163094454 25.88537079349055 0.0 0.0 -167.80711937572588 -9.499649704246275
-3.2337478917310563 -1.6994520169152465 -0.6940596275815989 23.691437617700068 0.0 0.0 -167.8050686396183 -9.411085430257346
-3.2337478917310563 -1.6994520169152465 -0.6940596275815989 23.691437617700068 0.0 0.0 -167.8050686396183 -9.411085430257346
-3.3611026124896224 -1.7279167635446528 -0.7031542324623206 24.32560523667116 0.0 0.0 -167.8036154984143 -9.437501238371318
-3.3611026124896224 -1.7279167635446528 -0.7031542324623206 24.32560523667116 0.0 0.0 -167.8036154984143 -9.437501238371318
-3.134001154597792 -1.7268891865608378 -0.6970026752737302 23.739203035840617 0.0 0.0 -167.80101977217168 -9.413099547445299
-3.2126954228810005 -1.521807336007397 -0.7014486090617189 33.42188228185635 0.0 0.0 -167.8004232534507 -9.755182572947557
-3.173534992148938 -1.717063949895738 -0.7037997295801384 26.122029771427474 0.0 0.0 -167.8002306598639 -9.508750740209619
-3.1358877879514973 -1.5953441842258322 -0.6985142822532631 27.709877959341636 0.0 0.0 -167.79692811204796 -9.567760684003108
-3.1358877879514973 -1.5953441842258322 -0.6985142822532631 27.709877959341636 0.0 0.0 -167.79692811204796 -9.567760684003108
-3.27906118744688 -1.8029691294759989 -0.7018601709832066 22.00132175790538 0.0 0.0 -167.7933595605425 -9.337074260806274
-3.27906118744688 -1.8029691294759989 -0.7018601709832066 22.00132175790538 0.0 0.0 -167.7933595605425 -9.337074260806274
-3.233731220586659 -1.7322324782740042 -0.7079461617566367 26.367894455034154 0.0 0.0 -167.79153317660976 -9.518118880299731
-3.2939258651836347 -1.8259655746505636 -0.6991029430244899 22.629536202201844 0.0 0.0 -167.79005511709929 -9.365227693962364
-3.2950087273623057 -1.7424797404866377 -0.698693102095753 25.895584557498346 0.0 0.0 -167.7897136413162 -9.500044203114479
-3.2950087273623057 -1.7424797404866377 -0.698693102095753 25.895584557498346 0.0 0.0 -167.7897136413162 -9.500044203114479
-3.2519238164880147 -1.6693059034455158 -0.7062347320687541 25.876346623150415 0.0 0.0 -167.7831488640261 -9.499301022985994
-3.2460985370991056 -1.510915930721382 -0.7008451735829999 31.27540527701458 0.0 0.0 -167.78062486279782 -9.688803744114576
-3.270005948354572 -1.4914052442859336 -0.7024221447599053 34.65596007124774 0.0 0.0 -167.77901350982228 -9.791441448020372
-3.209197204928202 -1.7895798023167724 -0.7000260374240064 21.907067445362546 0.0 0.0 -167.77883532130082 -9.332781028509373
-3.337396890850119 -1.4878478514597369 -0.7005841091468434 34.18797138523325 0.0 0.0 -167.77653334459714 -9.777845597668549
-3.337396890850119 -1.4878478514597369 -0.7005841091468434 34.18797138523325 0.0 0.0 -167.77653334459714 -9.777845597668549
-3.2321424817797544 -1.4852500384292373 -0.7015874940823943 33.742744754056204 0.0 0.0 -167.776451182995 -9.764737153306829
-3.2321424817797544 -1.4852500384292373 -0.7015874940823943 33.742744754056204 0.0 0.0 -167.776451182995 -9.764737153306829
-3.191747860447168 -1.5834542032403265 -0.7041257012262265 29.16156857746324 0.0 0.0 -167.77618387278127 -9.618823427135682
-3.3006469929803366 -1.742807006602737 -0.7060722705556366 23.79695544154437 0.0 0.0 -167.77608728692525 -9.415529379218338
-3.3006469929803366 -1.742807006602737 -0.7060722705556366 23.79695544154437 0.0 0.0 -167.77608728692525 -9.415529379218338
-3.303303228239388 -1.4803011841501297 -0.7010536425060034 35.11991026977839 0.0 0.0 -167.7753907428754 -9.804739943150793
-3.152111173858996 -1.76953333100413 -0.6992134391544016 23.091144700203287 0.0 0.0 -167.7745689959448 -9.385420927068115
-3.2989071492143687 -1.617472132012724 -0.700996719198957 26.946928620747936 0.0 0.0 -167.77161141397622 -9.539841054373344
-3.381581131177686 -1.723277622219511 -0.7007701748941288 26.473946386666498 0.0 0.0 -167.76272365890452 -9.522132823505839
-3.381581131177686 -1.723277622219511 -0.7007701748941288 26.473946386666498 0.0 0.0 -167.76272365890452 -9.522132823505839
-3.1714995065818457 -1.7845394211149177 -0.7007871068774751 22.269596945771287 0.0 0.0 -167.7621990518425 -9.349194111924932
-3.2785924107329487 -1.7031736816853629 -0.7097175070448103 26.764016992540416 0.0 0.0 -167.76143887892783 -9.533030065171133
-3.364430976885602 -1.6299972186430352 -0.7056722513220579 29.127704109277374 0.0 0.0 -167.75897290878433 -9.617661481877661
-3.3674355521033146 -1.609010441366729 -0.6965271259051209 29.7806647711357 0.0 0.0 -167.7576752039629 -9.639831079092541
-3.3674355521033146 -1.609010441366729 -0.6965271259051209 29.7806647711357 0.0 0.0 -167.7576752039629 -9.639831079092541
-3.224413403929651 -1.555691492495984 -0.6937571563885063 28.47157415648581 0.0 0.0 -167.7556613543035 -9.594877920872067
-3.224413403929651 -1.555691492495984 -0.6937571563885063 28.47157415648581 0.0 0.0 -167.7556613543035 -9.594877920872067
-3.199300962370934 -1.7171594803708206 -0.706907878385199 26.328160239195974 0.0 0.0 -167.7441906911431 -9.51661082723583
-3.1677141831139837 -1.5290079183864527 -0.7005882083138388 30.786044943582468 0.0 0.0 -167.74180482751024 -9.67303323040551
-3.3519945564740983 -1.562727928543958 -0.6939984470460321 30.5526374688391 0.0 0.0 -167.740182574191 -9.66542274409792
-3.290339893183636 -1.8320210695756525 -0.7009003629039883 22.841621241417023 0.0 0.0 -167.73852525266176 -9.374556094165467
-3.290339893183636 -1.8320210695756525 -0.7009003629039883 22.841621241417023 0.0 0.0 -167.73852525266176 -9.374556094165467
-3.196361834566889 -1.7146265603958173 -0.7077206159066078 24.993690426016034 0.0 0.0 -167.7347211004572 -9.464595139402796
-3.323113096753067 -1.644694725625587 -0.7075514298548942 28.610033994300846 0.0 0.0 -167.7275947920881 -9.599729224605671
-3.1468542973939684 -1.7451034898470406 -0.7028022455370748 23.31792793080715 0.0 0.0 -167.72450419675909 -9.395194233143485
-3.2277997603881756 -1.5642950015396164 -0.705195320607896 31.25002209880457 0.0 0.0 -167.71805889127467 -9.687991812691799
-3.2277997603881756 -1.5642950015396164 -0.705195320607896 31.25002209880457 0.0 0.0 -167.71805889127467 -9.687991812691799
-3.3027691624021163 -1.567167170160658 -0.7055196424722678 30.736070137860047 0.0 0.0 -167.71462916522606 -9.671408617316441
-3.325620105180591 -1.4944952540336782 -0.695672586948906 32.43157109348703 0.0 0.0 -167.7143932136283 -9.725104094176274
-3.272215637181107 -1.7379738250734191 -0.7045432931049265 23.457934898469848 0.0 0.0 -167.71220806098836 -9.401180542205477
-3.272215637181107 -1.7379738250734191 -0.7045432931049265 23.457934898469848 0.0 0.0 -167.71220806098836 -9.401180542205477
-3.1973436822725345 -1.626235219080507 -0.7053088952322977 27.797151424220473 0.0 0.0 -167.70967498623895 -9.57090527803975
-3.1973436822725345 -1.626235219080507 -0.7053088952322977 27.797151424220473 0.0 0.0 -167.70967498623895 -9.57090527803975
-3.1631104309210416 -1.6432150668333212 -0.6990215917084914 27.679982739256705 0.0 0.0 -167.7073278600983 -9.5666812365154
-3.2230659445083614 -1.5359805413045087 -0.6921597637583585 30.15118415765845 0.0 0.0 -167.70494291303163 -9.65219592729405
-3.2323639500579064 -1.6841052293783845 -0.7084217657477949 27.09287276493549 0.0 0.0 -167.7048752833429 -9.545242425039756
-3.331098630563064 -1.7538588559807748 -0.6990568508062163 23.119129417525677 0.0 0.0 -167.703429525542 -9.386632117491793
-3.175314878212033 -1.7154188605677687 -0.7047254668970782 26.080451692080405 0.0 0.0 -167.70115219977924 -9.507157785737975
-3.2579642852871986 -1.561011668185734 -0.6967584360460997 31.96399696564023 0.0 0.0 -167.70056956004814 -9.710581903929565
-3.2579642852871986 -1.561011668185734 -0.6967584360460997 31.96399696564023 0.0 0.0 -167.70056956004814 -9.710581903929565
-3.224515841984344 -1.8289307879558292 -0.7008634958672346 22.402661212099364 0.0 0.0 -167.69232403135638 -9.355151485263816
-3.3488953338408614 -1.7659720885081795 -0.6997238082202828 23.233165850794162 0.0 0.0 -167.68996483896586 -9.391552549702666
-3.3488953338408614 -1.7659720885081795 -0.6997238082202828 23.233165850794162 0.0 0.0 -167.68996483896586 -9.391552549702666
-3.245221443815966 -1.5805109111700348 -0.7058957984107332 30.781015619634708 0.0 0.0 -167.68681559017338 -9.672869853303764
-3.2441615293983306 -1.5498312673355485 -0.7051466675833709 31.548705218020007 0.0 0.0 -167.68393657663455 -9.697504278444496
-3.3640372669452745 -1.6307120467756104 -0.6973051484434101 29.11096661173677 0.0 0.0 -167.6829421039609 -9.617086692041486
-3.3659937963354114 -1.7707461931250639 -0.7026676818190771 25.129076610952776 0.0 0.0 -167.68215415109006 -9.46999733573776
-3.3659937963354114 -1.7707461931250639 -0.7026676818190771 25.129076610952776 0.0 0.0 -167.68215415109006 -9.46999733573776
-3.2541413546948226 -1.5283987391692033 -0.7044738986897463 32.37378458249905 0.0 0.0 -167.6780664253018 -9.72332070680957
-3.177010837205514 -1.5616441473080886 -0.6935682979119115 29.205465925481388 0.0 0.0 -167.67453347988535 -9.620327610333225
-3.1563681648523483 -1.6090826095086537 -0.6961290242888458 28.06417562784993 0.0 0.0 -167.67348253266013 -9.580465603637023
-3.260515064220237 -1.677316475437519 -0.7006303995054564 24.561907363935646 0.0 0.0 -167.67211179413312 -9.447168491009375
-3.260515064220237 -1.677316475437519 -0.7006303995054564 24.561907363935646 0.0 0.0 -167.67211179413312 -9.447168491009375
-3.293202867472017 -1.6233973774972625 -0.7008302935374542 30.226887139525555 0.0 0.0 -167.671446013068 -9.654703560277696
-3.2863051864777653 -1.5824521952816935 -0.7047564834395654 29.40045517729542 0.0 0.0 -167.67083569689382 -9.626981885793613
-3.2852615877242712 -1.6124546884188713 -0.7064183876026064 30.230283623869337 0.0 0.0 -167.670255585448 -9.654815920294034
-3.300137423135177 -1.5792333371016811 -0.7024498109631474 32.10056173518635 0.0 0.0 -167.66821361850532 -9.714845258869264
-3.1915445532847952 -1.7070217118759268 -0.6993184832233206 26.2669494705466 0.0 0.0 -167.66813453023116 -9.514283204130832
-3.236124730348412 -1.7360722933397774 -0.7027766635285535 23.107221124082837 0.0 0.0 -167.66786413734218 -9.386116900799722
-3.252807854976621 -1.6159519137519167 -0.6927882187059649 26.94239535958088 0.0 0.0 -167.66682640503723 -9.539672810986977
-3.252807854976621 -1.6159519137519167 -0.6927882187059649 26.94239535958088 0.0 0.0 -167.66682640503723 -9.539672810986977
-3.263329963300154 -1.659232602806565 -0.7080898771044299 27.550915347939444 0.0 0.0 -167.665641612391 -9.562007489365458
-3.205453810763946 -1.721366146738812 -0.7032812706316189 23.50006687430647 0.0 0.0 -167.66477867685782 -9.402974996209126
-3.202890938306151 -1.803029278841826 -0.7045843885156398 23.538331463129747 0.0 0.0 -167.65941414453115 -9.404601947747281
-3.2458084787926778 -1.8316327346268677 -0.7044454637390498 22.108820644578895 0.0 0.0 -167.65859013014378 -9.341948382431818
-3.393753970970778 -1.7003863344683419 -0.7034577440581069 26.953898488307853 0.0 0.0 -167.65607388541068 -9.540099672579133
-3.2904195609278313 -1.8364632445802829 -0.7043579660480694 22.349942444925397 0.0 0.0 -167.6560503604826 -9.352795475233032
-3.3918091060381146 -1.7249667657158576 -0.7003881890187147 25.87888326737179 0.0 0.0 -167.6546235973156 -9.499399047638914
-3.3918091060381146 -1.7249667657158576 -0.7003881890187147 25.87888326737179 0.0 0.0 -167.6546235973156 -9.499399047638914
-3.141888534318639 -1.6141799343790155 -0.697604437052171 27.068780615003448 0.0 0.0 -167.65381446472685 -9.544352786337186
-3.2929969557602217 -1.814476355472462 -0.7001612316654195 23.40666393495853 0.0 0.0 -167.65256194996311 -9.398992494713648
-3.2540507122299687 -1.796258590173696 -0.7009433016928002 24.16210162853256 0.0 0.0 -167.65222802335504 -9.430757086567226
-3.3484579801686145 -1.638555719241844 -0.6948888355995126 26.948429815623445 0.0 0.0 -167.65179316357506 -9.539896762134436
-3.3649849831097303 -1.6496800467121266 -0.6966789657082 28.0833498926185 0.0 0.0 -167.6503644691938 -9.581148599560217
-3.2087602286120536 -1.655532780028369 -0.6977184144581916 27.808995592133105 0.0 0.0 -167.64831500470842 -9.571331280153805
-3.3685895051991857 -1.6939910864840697 -0.7023529685501682 25.420013474779132 0.0 0.0 -167.6455646432582 -9.481508525194785
-3.1850704274616213 -1.6035076650300009 -0.6997360355091413 29.64706341185056 0.0 0.0 -167.64323980747122 -9.635334808127833
-3.1622594770976376 -1.749546485659545 -0.6977397009198159 22.787280380352044 0.0 0.0 -167.64311457322466 -9.372174231581692
-3.3043234828896395 -1.636572387512869 -0.7020591832237257 29.838418913448244 0.0 0.0 -167.6413229132045 -9.641768517805419
-3.3178307600730506 -1.5481962563326768 -0.7031689913775563 33.208542865539506 0.0 0.0 -167.64046880649997 -9.748778887397544
-3.281446378881123 -1.551000736238639 -0.6995396134772474 32.97415179990021 0.0 0.0 -167.64030276115614 -9.741695705100357
-3.2834911970746816 -1.6754448754134996 -0.6949196732697478 26.919460182983613 0.0 0.0 -167.63977169030977 -9.53882118128531
-3.310007845532355 -1.6687613091886053 -0.704678437481802 25.94225619284928 0.0 0.0 -167.63949174896248 -9.501844881818924
-3.3635367685763233 -1.5552259789221479 -0.7022441135639881 31.094355035711597 0.0 0.0 -167.63856171641356 -9.682998021952391
-3.272317675737 -1.497926426005284 -0.6938325473036155 33.23768800598066 0.0 0.0 -167.6332145175208 -9.749656142342722
-3.274959094738163 -1.7407347606048331 -0.7097484828771139 25.66941173372473 0.0 0.0 -167.6221640816214 -9.491271807479253
-3.274959094738163 -1.7407347606048331 -0.7097484828771139 25.66941173372473 0.0 0.0 -167.6221640816214 -9.491271807479253
-3.340566796822465 -1.5177412258870282 -0.6944481438099606 32.07580337919507 0.0 0.0 -167.62143866731148 -9.714073686432108
-3.340566796822465 -1.5177412258870282 -0.6944481438099606 32.07580337919507 0.0 0.0 -167.62143866731148 -9.714073686432108
-3.167682895375874 -1.655392013989942 -0.7039857246795509 27.20169652258635 0.0 0.0 -167.62121831512235 -9.549251072858691
-3.225932128789232 -1.7590382866087988 -0.708643894084531 24.26472305731277 0.0 0.0 -167.61122757112665 -9.434995298882688
-3.1575711984978385 -1.718201496709129 -0.7001753188323969 25.387146917321537 0.0 0.0 -167.60135375126143 -9.48021474842047
-3.2444044878981906 -1.626223665989218 -0.7057629044294293 27.769035686456874 0.0 0.0 -167.6001066832924 -9.569893305053117
-3.2444044878981906 -1.626223665989218 -0.7057629044294293 27.769035686456874 0.0 0.0 -167.6001066832924 -9.569893305053117
-3.179242572716598 -1.726745225904073 -0.6960183954775419 23.085570919152687 0.0 0.0 -167.5925664994439 -9.385179516175073
-3.360209812633345 -1.7738764320568996 -0.704717998493438 25.052605424154624 0.0 0.0 -167.58837013537337 -9.466949560418499
-3.275267139969495 -1.6950062984560006 -0.7064852107084743 25.244206774619457 0.0 0.0 -167.58655018674034 -9.474568424076566
-3.2557807354896493 -1.5409487115422706 -0.6924833254857936 29.86604582434469 0.0 0.0 -167.58519592193295 -9.642693973313296
-3.2557807354896493 -1.5409487115422706 -0.6924833254857936 29.86604582434469 0.0 0.0 -167.58519592193295 -9.642693973313296
-3.3731059328281514 -1.6307386182413524 -0.7022987873910935 29.630743799348974 0.0 0.0 -167.58048200612868 -9.634784193532536
-3.3731059328281514 -1.6307386182413524 -0.7022987873910935 29.630743799348974 0.0 0.0 -167.58048200612868 -9.634784193532536
-3.241816196959375 -1.632774036681436 -0.6990582394289642 29.207784155301894 0.0 0.0 -167.5791126305754 -9.620406983756842
-3.302097312662788 -1.5188357180483596 -0.6999990190642373 31.244523316602784 0.0 0.0 -167.57462038202436 -9.687815836302839
-3.302097312662788 -1.5188357180483596 -0.6999990190642373 31.244523316602784 0.0 0.0 -167.57462038202436 -9.687815836302839
-3.357644077232724 -1.5782790406207217 -0.6972303403951716 31.209225489905442 0.0 0.0 -167.5709738486049 -9.686685469235039
-3.3054631014558336 -1.4920395044647297 -0.6954753733888506 32.4513865551702 0.0 0.0 -167.56758827356336 -9.725714900558023
-3.3054631014558336 -1.4920395044647297 -0.6954753733888506 32.4513865551702 0.0 0.0 -167.56758827356336 -9.725714900558023
-3.3538959153750802 -1.6343790216516982 -0.695677613063219 27.131598996771995 0.0 0.0 -167.56330167021335 -9.546670792607483
-3.311032665041304 -1.5523808815171325 -0.6977726195612597 29.39693939733297 0.0 0.0 -167.56165891764857 -9.626862296141994
-3.271200148739397 -1.6103927168734034 -0.7045071465150419 28.057694595746156 0.0 0.0 -167.56108696298256 -9.580234640837432
-3.271200148739397 -1.6103927168734034 -0.7045071465150419 28.057694595746156 0.0 0.0 -167.56108696298256 -9.580234640837432
-3.346858485383314 -1.7570391975834965 -0.7065235884822094 24.413074100659227 0.0 0.0 -167.5599147742889 -9.441090541942247
-3.3327430760120063 -1.7954201642776146 -0.6993880009424005 22.99068512478249 0.0 0.0 -167.5587689497392 -9.381060868669916
-3.3236475091239246 -1.6980027545941647 -0.6995414921219036 27.368938120090178 0.0 0.0 -167.5582987878304 -9.555380454427906
-3.3236475091239246 -1.6980027545941647 -0.6995414921219036 27.368938120090178 0.0 0.0 -167.5582987878304 -9.555380454427906
-3.1722354463808147 -1.519356751130322 -0.6952461459298074 31.23366978608735 0.0 0.0 -167.55254253088066 -9.687468402099459
-3.321188057258844 -1.610827240314404 -0.703576069440838 28.199269107485406 0.0 0.0 -167.55113500475468 -9.585267788781803
-3.321188057258844 -1.610827240314404 -0.703576069440838 28.199269107485406 0.0 0.0 -167.55113500475468 -9.585267788781803
-3.1620083148618594 -1.7203149826088535 -0.7052880994679609 24.600092906619867 0.0 0.0 -167.5496030360942 -9.448721948970942
-3.2123308832531343 -1.8004092845778885 -0.7060165129342817 23.0083997476103 0.0 0.0 -167.54879752781116 -9.38183108502325
-3.2123308832531343 -1.8004092845778885 -0.7060165129342817 23.0083997476103 0.0 0.0 -167.54879752781116 -9.38183108502325
-3.3564544773728233 -1.5525861443207654 -0.7031402653904442 32.23103713514146 0.0 0.0 -167.5479733272753 -9.718901603842777
-3.29350836887917 -1.6780220420524445 -0.7027660738340882 25.131104689592437 0.0 0.0 -167.54467428167746 -9.470078038934139
-3.299138391275493 -1.5965931810605252 -0.7052507419225567 29.260790943903586 0.0 0.0 -167.54303137916395 -9.622220156150178
-3.299138391275493 -1.5965931810605252 -0.7052507419225567 29.260790943903586 0.0 0.0 -167.54303137916395 -9.622220156150178
-3.165499709735059 -1.5843753165632424 -0.6949175857321832 28.262814131694036 0.0 0.0 -167.5428605278113 -9.587518681678148
-3.2645581670128454 -1.725696016991157 -0.6981035097753618 26.051134415992603 0.0 0.0 -167.5413114669011 -9.50603304423797
-3.192235725338195 -1.6213673855641302 -0.6940228800874881 27.19252855236 0.0 0.0 -167.54102637886012 -9.548913979341851
-3.1812876376546777 -1.6151704756194745 -0.7036748288083634 28.14132255695481 0.0 0.0 -167.54093867838415 -9.583210779110761
-3.1623186484267327 -1.5772433055024755 -0.6991432461073275 28.36815484718814 0.0 0.0 -167.53806119854806 -9.591238937181068
-3.264104382472536 -1.5447160395854174 -0.698127118648372 32.81460142057059 0.0 0.0 -167.53413540504064 -9.73684531094263
-3.264104382472536 -1.5447160395854174 -0.698127118648372 32.81460142057059 0.0 0.0 -167.53413540504064 -9.73684531094263
-3.330493265971782 -1.7001894651201255 -0.7046095936013366 27.734472106870225 0.0 0.0 -167.53403141951765 -9.568647849209745
-3.330493265971782 -1.7001894651201255 -0.7046095936013366 27.734472106870225 0.0 0.0 -167.53403141951765 -9.568647849209745
-3.282108942750458 -1.609550358535409 -0.7053515056565061 30.434269295950426 0.0 0.0 -167.53349994137776 -9.661540982329715
-3.282108942750458 -1.609550358535409 -0.7053515056565061 30.434269295950426 0.0 0.0 -167.53349994137776 -9.661540982329715
