KNphi log10_mej_dyn log10_mej_wind inclination_EM luminosity_distance timeshift Ebv log_likelihood log_prior
23.83284146072234 -2.141702331105982 -1.0161869660828469 1.5113921781519313 40.0 0.0 0.0 -150.27252392388857 -6.175551569051069
34.168820240853805 -2.095259586131175 -1.0309110766353462 1.4606180120912888 40.0 0.0 0.0 -150.2724573019347 -6.179868054455151
47.05304858335939 -2.3408668478223174 -1.0234523045931234 1.1749492666174164 40.0 0.0 0.0 -150.27134780087073 -6.254269441260857
53.640524950414786 -2.263329208105734 -1.0628037073511927 1.0030315058516739 40.0 0.0 0.0 -150.2710622274757 -6.344449823709135
31.28311733983286 -2.2809466781305767 -1.1334770461192754 1.3048022283677705 40.0 0.0 0.0 -150.2685364286567 -6.2095877418761445
47.0004261492076 -2.3447581769956303 -1.0427883116532883 1.0485043067118256 40.0 0.0 0.0 -150.26802869351943 -6.316873822314059
35.389179237814034 -2.056126845718621 -1.0307472033489513 1.2494317440589373 40.0 0.0 0.0 -150.26714269294658 -6.226337787266928
31.864055947474135 -2.1845916318426535 -1.0743865733368652 1.5253437952868232 40.0 0.0 0.0 -150.26589236968013 -6.174819426081385
36.921454607358946 -2.438260576080909 -1.0452675510953617 1.400389021433724 40.0 0.0 0.0 -150.26296253520593 -6.188376248017023
50.747559136376694 -2.430512447975148 -1.1639871849910204 0.9669500860871284 40.0 0.0 0.0 -150.2628768471546 -6.368393506074703
37.01825941184621 -2.086115545623046 -1.0356328306990068 1.3789956766495268 40.0 0.0 0.0 -150.2626808546021 -6.192293744057352
37.21521818581972 -2.2811948603969343 -1.0795303122706335 1.120196248392317 40.0 0.0 0.0 -150.26216062737862 -6.278940055537112
47.6129571908871 -2.3452706673165635 -1.0687915190326525 1.2885383035419264 40.0 0.0 0.0 -150.26168508771173 -6.214161353113416
49.241834224658035 -2.2131895123262977 -1.032841742700354 1.1738757458324747 40.0 0.0 0.0 -150.2612014574752 -6.254718749610194
42.63701117392826 -2.4912136326210326 -1.1198838846863601 1.3440476965593722 40.0 0.0 0.0 -150.26103469212657 -6.199716934187181
43.45801667310572 -2.353091703196888 -1.0295986848853402 1.3092702101720048 40.0 0.0 0.0 -150.25964309603785 -6.208381153225884
33.062898843462754 -2.052453462961969 -1.0164978710356574 1.2963615286703456 40.0 0.0 0.0 -150.25872457568167 -6.211925737989276
45.563803190731576 -2.3067782973511637 -1.1153767479225847 1.0908647547511998 40.0 0.0 0.0 -150.25851076846575 -6.293666503267332
45.940849326488376 -2.4971636371042245 -1.1349625554385654 1.0708861521667616 40.0 0.0 0.0 -150.25848867541202 -6.304321277759508
41.761404927014226 -2.4104052790999195 -1.1469890832925669 1.0264831154398424 40.0 0.0 0.0 -150.2555992537366 -6.32987500600826
40.05520021951749 -2.2247378742100588 -1.0491081127271864 1.4383057184847319 40.0 0.0 0.0 -150.25530221689368 -6.182588783267494
37.26032028457729 -2.4537802401223185 -1.154410318264475 1.3759694897644392 40.0 0.0 0.0 -150.2549069267613 -6.192886145878964
53.617761341540884 -2.282444624314719 -1.1463341380078473 0.9216345641861867 40.0 0.0 0.0 -150.25470593177704 -6.401200250386967
40.55219311064783 -2.152686427139789 -1.046418949948839 1.3840177948163959 40.0 0.0 0.0 -150.25331625224243 -6.191331588224038
47.465160361326866 -2.3143818313899196 -1.0238666892872357 1.2073858462601723 40.0 0.0 0.0 -150.2506622674573 -6.241326503545411
28.0235045001048 -2.2125877470379876 -1.0201659399199323 1.3263383940224573 40.0 0.0 0.0 -150.24966913786866 -6.203968376262857
39.279756180517616 -2.453319400249231 -1.195223275106648 1.181518799316618 40.0 0.0 0.0 -150.2487882400425 -6.251549293011656
45.69126454635254 -2.3946028846750322 -1.0909566235092558 1.3554390008921775 40.0 0.0 0.0 -150.24801953084014 -6.197156990649972
35.81865028427899 -2.331761202108372 -1.1414536925753553 1.1346900417029708 40.0 0.0 0.0 -150.24615480662428 -6.272057046294851
27.428299341971734 -2.271688556810504 -1.0911418979898875 1.458464774722144 40.0 0.0 0.0 -150.24494646057812 -6.18010860613788
36.096626011816426 -2.477031929408955 -1.0848297032625913 1.4331735168673982 40.0 0.0 0.0 -150.2444222620906 -6.183286168417951
30.752677901868495 -2.3889631304174612 -1.079568422655686 1.465705901101258 40.0 0.0 0.0 -150.2423663467855 -6.1793182968798686
37.18707264329732 -2.445324694538154 -1.168932221381439 1.3190925093524617 40.0 0.0 0.0 -150.23983988571953 -6.205803757751707
33.74693747912884 -2.09100892190701 -1.0200941233036946 1.5036521329510584 40.0 0.0 0.0 -150.23969772599608 -6.176041971087356
57.130692495512754 -2.2614845123020717 -1.1024003884618634 0.9041948153800489 40.0 0.0 0.0 -150.2396041370826 -6.414676771358575
51.27637714772398 -2.374345384106098 -1.0681739525657543 1.0772466516452157 40.0 0.0 0.0 -150.23898296465836 -6.3008734647450355
31.67985074473894 -2.367135499156217 -1.0281568195174313 1.3351408468321153 40.0 0.0 0.0 -150.23885872642893 -6.201813725234445
41.31483455199606 -2.349377093961644 -1.1413785578873927 1.08551499897357 40.0 0.0 0.0 -150.23857965399057 -6.296469399937755
46.45140859304658 -2.303828838663473 -1.0208366232211226 1.1076556073350272 40.0 0.0 0.0 -150.2383496915175 -6.285104595347081
54.84522301740095 -2.3817875256323813 -1.1399737432304677 0.9041977129275885 40.0 0.0 0.0 -150.23674527662894 -6.414674491756353
32.26006134942885 -2.322627997918736 -1.0733122404280562 1.5537284909284985 40.0 0.0 0.0 -150.2365958975515 -6.17393176648491
32.26006134942885 -2.322627997918736 -1.0733122404280562 1.5537284909284985 40.0 0.0 0.0 -150.2365958975515 -6.17393176648491
30.569283537888513 -2.3915907113807284 -1.1351887221733126 1.3925970166514663 40.0 0.0 0.0 -150.23541503886688 -6.189748351118168
25.167778889115773 -2.2472982430626223 -1.0383995730484394 1.4729664068739923 40.0 0.0 0.0 -150.23533586030234 -6.178579103236611
49.80657332579479 -2.337308583036812 -1.1539550064921311 0.9069166002767435 40.0 0.0 0.0 -150.23512176604655 -6.412541429547998
41.56929910017224 -2.3333885571762685 -1.121048199720781 1.323651176449668 40.0 0.0 0.0 -150.23405166560778 -6.204642531027947
32.612921326110104 -2.373356236397176 -1.0414872313038481 1.4247694214415405 40.0 0.0 0.0 -150.2340044631571 -6.184486141559065
42.00013840355953 -2.3314955985000516 -1.0419215792387215 1.0991490850637238 40.0 0.0 0.0 -150.23287801997316 -6.289397799653897
40.25720274707139 -2.091223892873683 -1.0016970146709374 1.1990656030923137 40.0 0.0 0.0 -150.23175024577833 -6.244530408426915
28.56720085737311 -2.075447502147594 -1.0382829642300961 1.4432444273160716 40.0 0.0 0.0 -150.23067385066048 -6.181943001624228
31.132633617630958 -2.386826212949786 -1.0524682579938527 1.408147142444633 40.0 0.0 0.0 -150.2304021639109 -6.187072218433738
35.49377180758442 -2.483342903911102 -1.1617303419271454 1.3366546429963204 40.0 0.0 0.0 -150.2301518839878 -6.201451448800125
50.70686230740244 -2.1867746837957682 -1.0538154664891246 1.0111704939753736 40.0 0.0 0.0 -150.22883609005504 -6.339305053501596
38.652483978775805 -2.490652037843849 -1.1180204593574026 1.1578159668000234 40.0 0.0 0.0 -150.22703063489752 -6.2616028027854735
34.772692435590955 -2.077382963957892 -1.0552995967692624 1.2333129264586453 40.0 0.0 0.0 -150.22622917744064 -6.2318486445677115
32.97042979440185 -2.4805953061568125 -1.1531229424477492 1.2766091336009133 40.0 0.0 0.0 -150.22611045181353 -6.217698136879494
24.626922172344436 -2.0980948873000282 -1.0149370923758072 1.5002549868585522 40.0 0.0 0.0 -150.2245773677444 -6.176276210412401
24.340410300476 -2.235050316382803 -1.0426961922351863 1.5070912893086683 40.0 0.0 0.0 -150.2239311420254 -6.175816643794435
54.49301044743788 -2.2319915331751945 -1.1190948394124738 0.9495416548126758 40.0 0.0 0.0 -150.22230909450752 -6.380627254768067
49.676270551385876 -2.307706929492777 -1.0845763234217578 1.1417680895517588 40.0 0.0 0.0 -150.22101029917133 -6.268788869014899
41.24503630470325 -2.241174579214091 -1.110277183726639 1.0488390813101138 40.0 0.0 0.0 -150.22090346746296 -6.316681197555574
27.03433460882288 -2.2012039921943414 -1.0618065779862327 1.313816572800304 40.0 0.0 0.0 -150.2201569713776 -6.207175356668804
48.540562439421976 -2.165423915256736 -1.1038937418141004 1.0358407383424098 40.0 0.0 0.0 -150.21922406956563 -6.324270363471322
33.86341618404613 -2.379706009727933 -1.1119153194181268 1.5027815472946255 40.0 0.0 0.0 -150.21481010292416 -6.176100894551075
51.02788434365406 -2.2477203143285456 -1.0487932704757892 1.1137274837936224 40.0 0.0 0.0 -150.2138932437782 -6.28209548768187
36.29925228530719 -2.132155252070981 -1.0295771118920463 1.5326350693918145 40.0 0.0 0.0 -150.213280350282 -6.174514421483558
46.21605116856739 -2.493815690078086 -1.1490327681104833 1.1070191940420355 40.0 0.0 0.0 -150.21255444400705 -6.285422651920773
37.82997881710747 -2.435962970533411 -1.1995888150425196 1.1593079032093943 40.0 0.0 0.0 -150.2113673307365 -6.260950393367069
35.11005648246983 -2.386795961015297 -1.0270974957114716 1.2896905771045417 40.0 0.0 0.0 -150.21129602573342 -6.213827912567694
46.48953471856697 -2.248577666237257 -1.0689288300611262 1.2696520273126874 40.0 0.0 0.0 -150.20920904013911 -6.219832450666941
33.82997805127652 -2.2314212884370295 -1.0738248812836193 1.5429913763250431 40.0 0.0 0.0 -150.20648823749295 -6.174172711356459
33.98759059927702 -2.4073881554400893 -1.1396584953067486 1.4302082636165758 40.0 0.0 0.0 -150.20625926322282 -6.183701332890403
27.08924765331153 -2.0720850890568348 -1.0073402499713595 1.4187016726423443 40.0 0.0 0.0 -150.2054140460167 -6.185397366654207
36.63794632733568 -2.26525192594553 -1.0279524450429014 1.189287506424907 40.0 0.0 0.0 -150.205361873419 -6.248397666757712
28.524933594943434 -2.1294551121518843 -1.0915271480267326 1.319928722285516 40.0 0.0 0.0 -150.2037583716722 -6.20558909191881
41.35609193054002 -2.4708408028075315 -1.108222600214697 1.4276784470589214 40.0 0.0 0.0 -150.2019840479924 -6.184062621654876
55.641851292972966 -2.357148718944656 -1.1324947981548135 0.9155034064852886 40.0 0.0 0.0 -150.20013222932246 -6.405882791486819
48.48637874681064 -2.3583510621102644 -1.0639793151265367 1.2465393822816726 40.0 0.0 0.0 -150.19946327785834 -6.227305317046995
47.13898147325472 -2.1951503604149534 -1.067089524323522 1.0070957884245126 40.0 0.0 0.0 -150.19750194840668 -6.341869143862554
31.521868495435676 -2.23699250682206 -1.0809333686849374 1.4884873062240902 40.0 0.0 0.0 -150.1960291499909 -6.177177323057622
31.521868495435676 -2.23699250682206 -1.0809333686849374 1.4884873062240902 40.0 0.0 0.0 -150.1960291499909 -6.177177323057622
35.40178576713799 -2.1244719914034387 -1.0835598533053328 1.3408852019528632 40.0 0.0 0.0 -150.19522968756968 -6.200451842810539
41.87372102867788 -2.3660127434492915 -1.1401317210771178 1.2407324646261595 40.0 0.0 0.0 -150.19488284559998 -6.229275930892442
34.20088244770838 -2.4978616197016694 -1.1463172933411203 1.2597389494621634 40.0 0.0 0.0 -150.19406677288137 -6.222965344495918
29.294297552913072 -2.1114609059847886 -1.0868596898664213 1.337219053206435 40.0 0.0 0.0 -150.19362526549563 -6.201316996050322
29.294297552913072 -2.1114609059847886 -1.0868596898664213 1.337219053206435 40.0 0.0 0.0 -150.19362526549563 -6.201316996050322
34.43230956331078 -2.433023246955481 -1.107013066120767 1.5094717856465265 40.0 0.0 0.0 -150.1936079471724 -6.175667633330383
44.42877033796961 -2.2331019634155727 -1.1121266550779487 1.1359363877723878 40.0 0.0 0.0 -150.1930501820673 -6.271477153516287
51.200123996446216 -2.3173082450016413 -1.045863685469163 1.0506339074252158 40.0 0.0 0.0 -150.19110102963396 -6.315651020915457
34.51106822134847 -2.4313759087201565 -1.1780578255191925 1.2902317383097741 40.0 0.0 0.0 -150.1903259156034 -6.21367180986778
28.182875178310237 -2.263205862141324 -1.0684258220056853 1.4324776717181693 40.0 0.0 0.0 -150.18891013020382 -6.183382788550773
47.35769764440147 -2.215082264195958 -1.0277651140086501 1.244463756057581 40.0 0.0 0.0 -150.1881343970658 -6.228005376260759
37.69765257980995 -2.376201658534149 -1.1019919764191222 1.5330401773058975 40.0 0.0 0.0 -150.1871920863337 -6.1744990367223505
28.781620155101727 -2.200014433080585 -1.1178646136290329 1.370094547460449 40.0 0.0 0.0 -150.18672326903672 -6.194063391058233
49.137457558772525 -2.389912276809321 -1.0794517532279946 0.9936779260154316 40.0 0.0 0.0 -150.18566092333188 -6.3504775074954045
27.976069380556325 -2.1100035496620144 -1.0473626976887507 1.327769909420811 40.0 0.0 0.0 -150.1841198336105 -6.203612377448413
56.315669078864026 -2.274580770565458 -1.1077880486089355 0.9320818958998794 40.0 0.0 0.0 -150.1838706844516 -6.393357504357023
39.904432392125585 -2.4027570820843644 -1.0417073321744232 1.4324217916114177 40.0 0.0 0.0 -150.1824109134092 -6.1833905690759146
39.904432392125585 -2.4027570820843644 -1.0417073321744232 1.4324217916114177 40.0 0.0 0.0 -150.1824109134092 -6.1833905690759146
48.59154433748117 -2.204085429320851 -1.0365297856670503 1.1896032261039196 40.0 0.0 0.0 -150.1805297556324 -6.248271069464417
42.90122281459016 -2.166600314437865 -1.0056584373762663 1.153770544187674 40.0 0.0 0.0 -150.17904843566998 -6.263385188104598
32.36510034542179 -2.4424657836820307 -1.169332782345125 1.2521899818672142 40.0 0.0 0.0 -150.1779891371091 -6.225423780334172
45.111140808083306 -2.170123147188596 -1.0212487009402782 1.3044640326833998 40.0 0.0 0.0 -150.1760305045679 -6.209679944779758
36.00916696879149 -2.4289527785332727 -1.0428257707502233 1.3971114288031998 40.0 0.0 0.0 -150.17543881423575 -6.188945776008607
27.25932178075636 -2.305085811091661 -1.1007985780402605 1.347938493836729 40.0 0.0 0.0 -150.17488099448101 -6.1988272309929515
52.31885182603874 -2.263580487781094 -1.1000189340404176 1.034250626001226 40.0 0.0 0.0 -150.17412975030533 -6.325214362630168
48.127016198201325 -2.4103868703930154 -1.1452059725337225 0.9363498430343586 40.0 0.0 0.0 -150.1740230962882 -6.39020245053979
36.55927606182216 -2.36399226669593 -1.1877195730898689 1.1894489480556152 40.0 0.0 0.0 -150.17382950145574 -6.2483329174284785
36.55927606182216 -2.36399226669593 -1.1877195730898689 1.1894489480556152 40.0 0.0 0.0 -150.17382950145574 -6.2483329174284785
28.775517964208206 -2.271139722406146 -1.0761794120281247 1.5682898363051407 40.0 0.0 0.0 -150.1733612397769 -6.173789245152514
39.50427357649427 -2.5058850165222797 -1.1609444469788974 1.2815321401003141 40.0 0.0 0.0 -150.17330872480298 -6.216219788644415
52.22272128553008 -2.3456107583637866 -1.065768510365284 1.034848817169958 40.0 0.0 0.0 -150.1725700277753 -6.324858834272692
28.1026454992526 -2.114085127856523 -1.0558590298793964 1.5171757673643493 40.0 0.0 0.0 -150.1724496926266 -6.17522437550825
28.1026454992526 -2.114085127856523 -1.0558590298793964 1.5171757673643493 40.0 0.0 0.0 -150.1724496926266 -6.17522437550825
37.98797164017645 -2.3302405912298076 -1.0842070458498714 1.544317274360411 40.0 0.0 0.0 -150.17177090437883 -6.174136714984979
38.20448367836472 -2.3823794604318813 -1.065975935874825 1.148479815823025 40.0 0.0 0.0 -150.17075434293258 -6.2657458022004136
38.20448367836472 -2.3823794604318813 -1.065975935874825 1.148479815823025 40.0 0.0 0.0 -150.17075434293258 -6.2657458022004136
45.27741187874216 -2.496848955840807 -1.1538189341737572 1.065671603999123 40.0 0.0 0.0 -150.16951861428026 -6.307187075542759
53.26644110479769 -2.399322194571445 -1.1059133629024616 0.961031240282597 40.0 0.0 0.0 -150.16918991459954 -6.372502236906897
37.47477351522554 -2.4412668881385966 -1.1819787382925906 1.2632658715186078 40.0 0.0 0.0 -150.1679535662765 -6.221838318276298
46.889602309940315 -2.2777702161500164 -1.0167845334584362 1.1169254070838184 40.0 0.0 0.0 -150.16675808131149 -6.280529081667133
46.889602309940315 -2.2777702161500164 -1.0167845334584362 1.1169254070838184 40.0 0.0 0.0 -150.16675808131149 -6.280529081667133
28.375110800410148 -2.315283467449734 -1.0652035095304224 1.3862857735395644 40.0 0.0 0.0 -150.1659407053322 -6.1909056456715215
36.6067251997251 -2.0853560404219067 -1.0145908276407702 1.4314307267216848 40.0 0.0 0.0 -150.16485603755126 -6.183529089936034
37.75279258192399 -2.476848208569803 -1.0959773747307593 1.2019945521442794 40.0 0.0 0.0 -150.16366740330804 -6.243393478813111
52.62829560602125 -2.270345277944366 -1.0555477673467628 1.019791728849949 40.0 0.0 0.0 -150.16184612628598 -6.333956028073407
39.931926599335476 -2.3710053643019346 -1.0453769606202308 1.507693510861383 40.0 0.0 0.0 -150.1585272623209 -6.175778409333432
41.65004180080902 -2.1185855660054695 -1.0762194045859492 1.2007109512984755 40.0 0.0 0.0 -150.15839007062982 -6.24389051887681
50.2987234565748 -2.236738606850482 -1.0315457417670142 1.0854724533419795 40.0 0.0 0.0 -150.1576743998905 -6.29649183720024
44.271994382117676 -2.463325767078147 -1.14936070166814 1.2143888567818415 40.0 0.0 0.0 -150.15750874325374 -6.238691265855254
41.267076542405036 -2.475677051491359 -1.1038883333029743 1.4185678591314925 40.0 0.0 0.0 -150.15719728805558 -6.185417886538494
24.528827795037003 -2.178762756334757 -1.038898012467944 1.4337395516303382 40.0 0.0 0.0 -150.15647039026672 -6.183207936825485
24.528827795037003 -2.178762756334757 -1.038898012467944 1.4337395516303382 40.0 0.0 0.0 -150.15647039026672 -6.183207936825485
25.158673697647274 -2.109737492239997 -1.019174059136968 1.4474099583973699 40.0 0.0 0.0 -150.1560641813855 -6.181417595311166
49.630752547488136 -2.4533911662227625 -1.1426260178611058 0.9740599593597735 40.0 0.0 0.0 -150.15509547529962 -6.3635263088328
45.19192921559902 -2.3584575909331456 -1.059867870635867 1.0366129705151739 40.0 0.0 0.0 -150.15383483729423 -6.323813146625256
46.41913496839177 -2.419671488982264 -1.1468941948426474 1.1055327861715116 40.0 0.0 0.0 -150.1524556038077 -6.286167478272534
40.56055875485856 -2.356413154521813 -1.0735348823490354 1.4773359589160941 40.0 0.0 0.0 -150.15238330046856 -6.178159897052931
36.870738541408045 -2.17604052378954 -1.0506664299448942 1.4910705521206609 40.0 0.0 0.0 -150.15201442259456 -6.176967575965607
41.842149804360986 -2.4855403155373557 -1.0915438495223713 1.178889827625931 40.0 0.0 0.0 -150.1513758166647 -6.252631765281981
40.03158274367614 -2.3635371618648136 -1.100002247328989 1.4720033083529112 40.0 0.0 0.0 -150.15009017033432 -6.17867409310222
37.251436624838824 -2.5034752114108785 -1.1047659844610025 1.2654423613830121 40.0 0.0 0.0 -150.14992568496243 -6.22114965677641
39.17479841777484 -2.382930418083804 -1.0402835448301433 1.186906809504575 40.0 0.0 0.0 -150.1495362283144 -6.249356007009794
37.59355815938913 -2.4238783077468873 -1.1170006487599555 1.5006913348518662 40.0 0.0 0.0 -150.1491446508117 -6.17624547435603
52.40569924538193 -2.3729791536873894 -1.1518748241270609 0.957836260402723 40.0 0.0 0.0 -150.14900410792418 -6.374741757619899
46.53324433726629 -2.431300461402364 -1.0933876288982123 1.2800335715708546 40.0 0.0 0.0 -150.1478801660375 -6.216667002731216
46.875062546253474 -2.4142638128050713 -1.1567038366461553 0.9526765905503495 40.0 0.0 0.0 -150.14777107179992 -6.378390673186129
43.34398391843365 -2.244880455183127 -1.107713600007595 1.0128951998667026 40.0 0.0 0.0 -150.14547614411143 -6.338226718171965
35.34016918677099 -2.1213599300290973 -1.0292906370949744 1.515084472195794 40.0 0.0 0.0 -150.14484435555482 -6.175338812741893
31.848913533899015 -2.4413819601402604 -1.1488797173706655 1.2581526734411148 40.0 0.0 0.0 -150.1440433738041 -6.2234767110094396
44.61606185388989 -2.2261961581461636 -1.1247756682396113 1.048050963991225 40.0 0.0 0.0 -150.14403061823134 -6.317134907404012
43.45320843618039 -2.483847354368905 -1.0859136734493662 1.2087378772150952 40.0 0.0 0.0 -150.1432967303246 -6.240813369909047
39.63690228333586 -2.324793176795326 -1.1463412302440006 1.1220689795142096 40.0 0.0 0.0 -150.143250058064 -6.278036199558932
44.26950076990923 -2.1367311263883675 -1.034499914558435 1.282275389027586 40.0 0.0 0.0 -150.14313077194555 -6.215998889753392
24.914770564194583 -2.1706174866269508 -1.0616371738675077 1.3986338571319108 40.0 0.0 0.0 -150.1416457199828 -6.188679856177412
39.50318848048313 -2.4975762660658143 -1.0957202725004667 1.3734654110241749 40.0 0.0 0.0 -150.1412605426088 -6.193383533835732
47.53782171982115 -2.3693721142493303 -1.1329741948107381 0.935586191553877 40.0 0.0 0.0 -150.1408831179085 -6.390764907382296
38.248610555146925 -2.3464202109831325 -1.112376424098889 1.4545162441938433 40.0 0.0 0.0 -150.14077619445143 -6.180561922781077
38.248610555146925 -2.3464202109831325 -1.112376424098889 1.4545162441938433 40.0 0.0 0.0 -150.14077619445143 -6.180561922781077
42.54505679412206 -2.4381346180318104 -1.1510599508299197 1.0246698570490602 40.0 0.0 0.0 -150.14016147853152 -6.330974833530044
46.900664150214524 -2.2300829681946417 -1.0331540948386309 1.0540131583999495 40.0 0.0 0.0 -150.1398320256264 -6.313723035045803
48.775969717440184 -2.3364587485764283 -1.0490696376184547 1.0239980482796143 40.0 0.0 0.0 -150.1382255948385 -6.331383460103094
26.538540226102022 -2.2528066596401017 -1.050874166681949 1.4534900265503403 40.0 0.0 0.0 -150.13715843199833 -6.180682325983209
25.79677794778206 -2.256592102712135 -1.048180526302902 1.4877636949180832 40.0 0.0 0.0 -150.13608187030286 -6.177237281261151
40.70285692502064 -2.245085879679436 -1.0098453446472409 1.5634876688620678 40.0 0.0 0.0 -150.13589676505896 -6.173812812380106
43.7839550978422 -2.5115408374455703 -1.1424400207989458 1.126805793162152 40.0 0.0 0.0 -150.1355217154694 -6.275769286746579
45.25342396907536 -2.115528676504035 -1.0318136078661526 1.1681504194682109 40.0 0.0 0.0 -150.13465448673085 -6.257137923862667
48.98906349856403 -2.195724435107363 -1.0391511876258233 1.1562917249042763 40.0 0.0 0.0 -150.1339364749815 -6.262272079153266
35.07844800968836 -2.3710907652280087 -1.1207549967945298 1.472143263231082 40.0 0.0 0.0 -150.1333947240488 -6.178660231268151
38.73941568529085 -2.398025728059532 -1.04030155803153 1.4578178759583074 40.0 0.0 0.0 -150.1324995805142 -6.180181792389787
43.498236428580185 -2.464632255670799 -1.1437190383829114 1.2586165594417718 40.0 0.0 0.0 -150.13193053758346 -6.223326881050969
52.94762668743433 -2.3973777822138427 -1.1436777674077112 0.9096114966169998 40.0 0.0 0.0 -150.13134227756606 -6.410438948930862
36.252350572400715 -2.229959985029052 -1.0631087499086014 1.154690389996682 40.0 0.0 0.0 -150.13124042899082 -6.262978193243923
50.191200895623965 -2.373070864725333 -1.0662358915966998 1.1331175497035082 40.0 0.0 0.0 -150.13048005890778 -6.272791384313487
35.3428552191571 -2.4434180868711097 -1.0589906854903934 1.4280032920508936 40.0 0.0 0.0 -150.12998568461452 -6.184015864340381
40.07764450664126 -2.449781813809594 -1.1549400657881643 1.0667691778855701 40.0 0.0 0.0 -150.12985542562683 -6.3065809303742055
42.45167468248445 -2.3447390422050525 -1.0556787060718913 1.0732334604639848 40.0 0.0 0.0 -150.1297447514948 -6.303042784878109
47.99347733346629 -2.2330345663909776 -1.1202879208790046 0.9460992417116746 40.0 0.0 0.0 -150.128606757043 -6.383100326486213
42.396167682177094 -2.25958565601056 -1.1047724189295538 1.0253544424838097 40.0 0.0 0.0 -150.1276381377774 -6.3305590713616136
24.4567133557157 -2.208671405337787 -1.0689082396182328 1.4848110669581907 40.0 0.0 0.0 -150.12709159363754 -6.177487400634824
38.61653439127768 -2.387396923833844 -1.020244621366436 1.3320270889794257 40.0 0.0 0.0 -150.12651757407176 -6.20256652082635
45.6696826091346 -2.389093094630487 -1.0908823649089223 1.3439575660946166 40.0 0.0 0.0 -150.12625554560873 -6.199737733036081
44.70657338978976 -2.2305146754753435 -1.0402581750247388 1.3175663603258962 40.0 0.0 0.0 -150.12580214420285 -6.206197460504297
29.365499213161673 -2.272444788286331 -1.1153815930353137 1.4151556903801932 40.0 0.0 0.0 -150.125459942971 -6.185947326189893
38.778828595317336 -2.525931904854677 -1.1416646244244288 1.221643302847621 40.0 0.0 0.0 -150.12482058677531 -6.236020293139728
35.07117888346832 -2.342923842741708 -1.177145196069119 1.2106358958689873 40.0 0.0 0.0 -150.1235363560038 -6.2400965449466055
48.464457474845936 -2.3525358401119547 -1.044121685301151 1.0586577454694435 40.0 0.0 0.0 -150.12281595914226 -6.311097768832696
38.90124636644488 -2.421143301954034 -1.0359672505459747 1.2815864596360453 40.0 0.0 0.0 -150.12162171957377 -6.216203624125092
30.135193719895184 -2.1403560090848592 -1.0745764507564024 1.4562347273864036 40.0 0.0 0.0 -150.12148770733884 -6.180362688438166
37.77389329880912 -2.4348364382938086 -1.0605734587475668 1.2239400970347363 40.0 0.0 0.0 -150.1208390629714 -6.23518708724877
46.39479608187403 -2.470280320325235 -1.1041385548412963 1.2047305506280659 40.0 0.0 0.0 -150.1208020024389 -6.242340354461167
36.9435416565731 -2.3617486870985793 -1.010021027730443 1.3230638908233245 40.0 0.0 0.0 -150.1200783728068 -6.20479088848583
33.98698332145922 -2.466048668270318 -1.0927014263113661 1.426596224122749 40.0 0.0 0.0 -150.11996112443364 -6.184219171161611
38.14964993077195 -2.0615524812615584 -1.0055290405204456 1.3777202393081462 40.0 0.0 0.0 -150.11993446345795 -6.192542262529561
31.571364373725 -2.25555327506231 -1.0477529227772706 1.4357119897895678 40.0 0.0 0.0 -150.1199045183993 -6.182937877182947
31.571364373725 -2.25555327506231 -1.0477529227772706 1.4357119897895678 40.0 0.0 0.0 -150.1199045183993 -6.182937877182947
41.20964926957288 -2.1184659643373305 -1.0333615146337616 1.3450434476511228 40.0 0.0 0.0 -150.11907483114743 -6.19948772021007
26.53583655459958 -2.2543565913677375 -1.0671826080270366 1.4675395564452622 40.0 0.0 0.0 -150.11907132320036 -6.1791265843518275
40.56671581858909 -2.199357089537676 -1.0113596307733865 1.550816946676807 40.0 0.0 0.0 -150.11856296729442 -6.173985704996734
40.81464794806548 -2.157882461519258 -1.0051149030792403 1.4464247027360568 40.0 0.0 0.0 -150.1156351308323 -6.18154027599936
39.45160971266764 -2.2238675966537755 -1.0915238469937676 1.086756544315317 40.0 0.0 0.0 -150.11460138713636 -6.295815665338876
43.93174273285598 -2.2027509839875004 -1.12090208264663 1.0475526487455495 40.0 0.0 0.0 -150.1143373487108 -6.317422208513712
43.93174273285598 -2.2027509839875004 -1.12090208264663 1.0475526487455495 40.0 0.0 0.0 -150.1143373487108 -6.317422208513712
47.911202074032616 -2.3876946000101142 -1.1074588285293314 0.9576627812203848 40.0 0.0 0.0 -150.11309506377668 -6.374863793925627
42.966689931356385 -2.307741157183889 -1.1171854084155721 1.1656423197020436 40.0 0.0 0.0 -150.11042408534578 -6.258209881163617
41.487014023438846 -2.3537685473901266 -1.092318132056238 1.4349609663243783 40.0 0.0 0.0 -150.1094900615957 -6.183040237562882
41.487014023438846 -2.3537685473901266 -1.092318132056238 1.4349609663243783 40.0 0.0 0.0 -150.1094900615957 -6.183040237562882
46.31209397999815 -2.184245201982729 -1.1093712489830256 1.0727835740280016 40.0 0.0 0.0 -150.10866504977832 -6.303287268262679
40.84312389396882 -2.2381162503263754 -1.0030691156309235 1.382526392740096 40.0 0.0 0.0 -150.10402526062964 -6.191614587364656
46.89192947178851 -2.4153861001168715 -1.1506694559605184 1.0685129057944818 40.0 0.0 0.0 -150.10315191251632 -6.305621170801468
