log10_mej_dyn v_ej_dyn Ye_dyn log10_mej_wind v_ej_wind Ye_wind inclination_EM luminosity_distance em_syserr timeshift redshift Ebv log_likelihood log_prior
-1.3696500208605455 0.1898113973695444 0.34288629507978313 -0.9099803394330646 0.05009440656175945 0.3155839805806595 0.5349422024112463 79.05097832288557 0.6126626709549255 0.0 0.009727 0.0 -126.52575359207789 -0.5397123197729674
-1.370964410794653 0.19689344689125154 0.34411136225014527 -0.9473218899201019 0.05128045971720106 0.3176150210304812 0.8601627262646262 69.43708567848418 0.6298852354567614 0.0 0.009727 0.0 -126.4977780691164 -0.43776362520832346
-1.3200437369023499 0.19525075757414248 0.3472787286741593 -0.9543980024065031 0.05011513727361268 0.30614426529520394 0.7806980913137388 74.68937577915423 0.5694504957726715 0.0 0.009727 0.0 -126.26743973795374 -0.4098145979849074
-1.3849988676057838 0.198822957780747 0.3477257938747419 -0.901375531909995 0.05076858394607512 0.3132528582051317 0.9551654396374083 70.40839643190358 0.5749644303978253 0.0 0.009727 0.0 -126.18380865372077 -0.3604255900601473
-1.3657481046176096 0.19991255596173407 0.3344646942071885 -0.8874979985369109 0.05010793998048219 0.3143947731935557 0.5611245585736744 82.45002798886719 0.5676689649706453 0.0 0.009727 0.0 -125.85746104418308 -0.5055357169455635
-1.3169755599848307 0.18961291609720754 0.34371351287177554 -0.901453011281119 0.050463801876490404 0.3128314716714118 0.8985666464828864 75.34083650861054 0.5324557577163411 0.0 0.009727 0.0 -125.83642150337757 -0.3513270031505038
-1.3660604056796717 0.1932736516466153 0.3434673012742887 -0.9086204730827543 0.050288738728801 0.31515725583702253 0.53865460813455 81.80515294430506 0.6271257417028121 0.0 0.009727 0.0 -125.63900176994815 -0.5972921893639058
-1.3127859471957144 0.1924745759017123 0.33701326613849597 -0.8933979399917555 0.05040773617429781 0.3160447161021388 0.6584790560457494 74.83189134951697 0.6057078880455433 0.0 0.009727 0.0 -125.53052273551305 -0.47344687378609185
-1.33034562685873 0.19974710428388615 0.3432366802569035 -0.9053594541730363 0.05059544245728539 0.3115838179653812 0.5952379723882069 79.5005601131957 0.5661926579344214 0.0 0.009727 0.0 -125.40811835416419 -0.466503360216041
-1.3833321746347251 0.19426329407373938 0.3455755344336987 -0.8957366227353438 0.0502367483765058 0.32065549169178553 0.41648341616689866 76.86363180762366 0.5870304634137299 0.0 0.009727 0.0 -125.36911214510022 -0.46891443933747967
-1.3579394789811392 0.19404206148958428 0.3445520844604658 -0.9163403351694459 0.0515092723902451 0.3144957368397949 0.9166728007575663 69.61275567593528 0.5508000594520972 0.0 0.009727 0.0 -125.33183931739195 -0.3061245843495277
-1.3236196829984797 0.19637547050210433 0.3450495929178754 -0.9546425690049103 0.050782367292207996 0.3214915255702988 0.653632898037691 74.7609215646982 0.5807081983735322 0.0 0.009727 0.0 -125.25068794897524 -0.43034858765615724
-1.33209359132765 0.18954759256905318 0.34614313744187863 -0.9105014145301675 0.05023279364288501 0.3117893256915546 0.6561299471721896 79.37160771558308 0.5744103245771999 0.0 0.009727 0.0 -125.21368331147437 -0.4792895987761526
-1.356055201570777 0.19411749421630325 0.336717058289479 -0.8898645932993914 0.05118109445288768 0.31478393186455733 0.8695878916298311 72.40815246004294 0.49259842238241486 0.0 0.009727 0.0 -125.20719172293875 -0.23381806694193208
-1.3456021314295568 0.19330599992091319 0.34127533976607427 -0.8974604413792133 0.05118411881542362 0.31810719823184624 0.8693685165613965 68.68476741763845 0.5659532910104977 0.0 0.009727 0.0 -125.14061668188951 -0.3198438864382357
-1.3311773558262436 0.1934176207221066 0.34178807814823137 -0.8920662408227644 0.05002014537228846 0.30831833180826823 0.8200700527141438 76.98739038477729 0.47477159604168934 0.0 0.009727 0.0 -125.13010342101414 -0.25828037296022366
-1.3435232827080135 0.19760674028436445 0.34333710352344116 -0.9043790267359377 0.050899286702761566 0.31848036898874565 0.5183901868467186 83.15080558968296 0.5755199491482837 0.0 0.009727 0.0 -125.12620985673739 -0.5277346733751954
-1.329257828351046 0.19251008708731696 0.3470111060619529 -0.9270132021394226 0.051029201357640074 0.3204467241613309 0.6163657890462858 74.29741287151944 0.5841849299581979 0.0 0.009727 0.0 -125.06220291495839 -0.4300986124762587
-1.3812995147809075 0.19799915051455247 0.3491647454990131 -0.8935597989111552 0.05039648981846573 0.31596150455352684 0.5461994264203313 80.66959293795784 0.5304547567280754 0.0 0.009727 0.0 -124.92906076536313 -0.4159012709340125
-1.3618416760174272 0.1965252324804237 0.3430870454172149 -0.8994028897009141 0.050700137799318756 0.31616053757171203 0.47922114039670133 80.69420006359012 0.5175768626831827 0.0 0.009727 0.0 -124.91894771760667 -0.3916296311910592
-1.3635905283081056 0.1961074777020621 0.33339182489111596 -0.8896281832635937 0.051041466586518515 0.31821080047953715 0.8827232138983168 72.27126558298951 0.5537609082496123 0.0 0.009727 0.0 -124.8482752829495 -0.34896452485260376
-1.3250532702256481 0.19496076258737172 0.34690278417233644 -0.9071872064025386 0.0516781105238205 0.324081712728152 0.8407106133876134 76.92333562009678 0.5777206921613474 0.0 0.009727 0.0 -124.84633810038673 -0.4537046927029107
-1.3126245195768416 0.19534657610228107 0.3334300058475465 -0.8896088578985142 0.05017764318981141 0.317591138183395 0.40149515169617656 81.51581909743219 0.5717392927514514 0.0 0.009727 0.0 -124.83709995291697 -0.5012850941466555
-1.376874069086598 0.19020849096213413 0.3494926888663914 -0.9187463299677543 0.05056369021606975 0.32334658192947624 0.929406630277958 68.92786198987262 0.5926794590673351 0.0 0.009727 0.0 -124.78447708105843 -0.3695190787498096
-1.3478165027752174 0.19083503707741048 0.3421456569758613 -0.9242668207186888 0.05024750638084809 0.3189940973202545 0.7562048994700892 73.31285389852576 0.5478316767538715 0.0 0.009727 0.0 -124.73949176925916 -0.35250892202219875
-1.32236033028606 0.1912297977299196 0.3466459550139437 -0.9235181450917969 0.051060995757825654 0.3223793035798259 0.7679673485190124 74.55641722045965 0.5185695380667583 0.0 0.009727 0.0 -124.73150915765945 -0.3144351373208174
-1.3359443475042516 0.1963920910293524 0.3430888874942105 -0.8987212877536419 0.050277063759480725 0.30657044710654 0.6848303787325797 78.47516926074096 0.5258067946020255 0.0 0.009727 0.0 -124.55235628884085 -0.37952098202355944
-1.349703967719371 0.198279579011215 0.3412142937797211 -0.9227642652873107 0.05035020087297213 0.3129087741650648 0.7979879723392663 72.38192023257739 0.5456822013657864 0.0 0.009727 0.0 -124.46625636802618 -0.3357981929730245
-1.3857964369150926 0.19618426425399643 0.34345141600050133 -0.9107139810286171 0.05053222085061167 0.32251074275030667 0.5080407573618335 76.91542621080929 0.5159364645369694 0.0 0.009727 0.0 -124.3802569405026 -0.34049497227585124
-1.3705394038222605 0.19141732067789183 0.3497466414001426 -0.9012166854990187 0.05054625376568257 0.31797286443889705 0.5308401809404991 79.75100253864228 0.5569330369631895 0.0 0.009727 0.0 -124.37028094400269 -0.4531592122147182
-1.3601629326027724 0.1932805705434164 0.3368815716651948 -0.9007334550492931 0.050128819831420736 0.31647662152448974 0.6519134507021179 74.11539041911229 0.5426943008296344 0.0 0.009727 0.0 -124.33745034441654 -0.3539742760052016
