timeshift log10_mej log10_vej log10_Xlan luminosity_distance em_syserr Ebv log_likelihood log_prior
-0.08831992007290244 -2.433502392981842 -1.7486061748204318 -3.9065127393602657 9.380224744118285 1.0 0.0 -160.26608687983435 -6.621803034133827
-0.09580384728983513 -2.5913546817495914 -1.6773255221780763 -3.7680429712751993 8.101009085041987 1.0 0.0 -160.2637518692505 -6.4751879437948
-0.09782153581025524 -2.594931194499813 -1.682566654977392 -3.714105760121197 7.8102534299709685 1.0 0.0 -160.26290753524654 -6.438636724220627
-0.09935188418039194 -2.65551666710952 -1.7643764940193305 -3.635365104254684 7.058160987551112 1.0 0.0 -160.26287256941646 -6.337383845699176
-0.08932098184266758 -2.5853751389611643 -1.7986522709625274 -4.047962001155645 7.820753903380089 1.0 0.0 -160.26144880537618 -6.439980268467615
-0.08666922965397932 -2.538030891459326 -1.785755536495854 -3.9493612498459223 8.612288957283253 1.0 0.0 -160.25978180405056 -6.536389443280784
-0.09089843816278238 -2.5449819891033285 -1.7618518240650243 -4.076813391915811 8.266663842978595 1.0 0.0 -160.25958124004376 -6.495430334403004
-0.09621442433187542 -2.411042743117122 -1.7758402141775491 -3.858277873430393 9.966159269845232 1.0 0.0 -160.25939047215843 -6.682394592527934
-0.09683690297105096 -2.342781482237411 -1.781562266287358 -3.856258512503058 10.214295518315549 1.0 0.0 -160.2582461650559 -6.7069875719546825
-0.09429922316354865 -2.668499387330952 -1.65621740017202 -3.8419668771953326 7.4805372579712905 1.0 0.0 -160.25785086027597 -6.395503926814424
-0.09954981215722673 -2.7799446076612044 -1.7444540898528593 -3.8016973250473765 6.143006361455773 1.0 0.0 -160.2577753233693 -6.198513569218401
-0.08468579469689248 -2.6139459850390985 -1.7496167999045937 -3.8298453393302356 7.162144762917078 1.0 0.0 -160.25689545978722 -6.352008795485894
-0.07972053880285325 -2.545343561558449 -1.7588397638396192 -3.9597321902489977 8.249214637009233 1.0 0.0 -160.2563588535209 -6.493317311776583
-0.09697807997507774 -2.5379824289969144 -1.6653026122165233 -3.8161042590207863 8.422803787799813 1.0 0.0 -160.25502948006513 -6.514142075725458
-0.09019713697932398 -2.5554666624972415 -1.7728514750834765 -3.7117044374433386 8.252418971418274 1.0 0.0 -160.25380893563903 -6.493705677501499
-0.09709586577695083 -2.4177317655718653 -1.7702734814938481 -3.6809872183917207 8.991683418898374 1.0 0.0 -160.2524248801858 -6.579499397033915
-0.09846892270743235 -2.6966445521715405 -1.7145976406798815 -3.6975513885462767 6.587930354028836 1.0 0.0 -160.249374051699 -6.268438552093881
-0.09916367941026108 -2.5068929194529597 -1.72593870289758 -3.733916599008528 8.0256684502935 1.0 0.0 -160.2491186862686 -6.465844273009296
-0.08882842998755013 -2.4859430031343566 -1.7591871548152866 -4.032613478094787 8.921997361985252 1.0 0.0 -160.2468307406925 -6.571719152506167
-0.09247858819129928 -2.504405939460839 -1.7414224723010747 -3.8572096778862237 9.107691887334365 1.0 0.0 -160.24590698118953 -6.592318630309607
-0.0934614836948871 -2.581303426349182 -1.7506827114297583 -3.826110970954958 8.37925760130213 1.0 0.0 -160.24411507003086 -6.508958630314862
-0.09651457432645977 -2.6459007117228097 -1.6922015449396786 -3.9677881369405217 7.151266603921885 1.0 0.0 -160.24204863547854 -6.3504887998942365
-0.09166423400087037 -2.7436469802015906 -1.7447666427104973 -3.892468291392192 6.77704825674762 1.0 0.0 -160.24160634633282 -6.296740958269165
-0.0943435464072091 -2.469299149973175 -1.795977471480131 -3.6551021832998085 8.807946854332682 1.0 0.0 -160.23699713476213 -6.558853677082472
-0.08654431583871561 -2.5699149080030477 -1.7605720766539792 -3.7042421509999093 7.977956417448764 1.0 0.0 -160.23260886176038 -6.45988160210198
-0.09865856671048151 -2.3788318632311047 -1.7750092212183333 -3.8752088260328152 9.30729180969564 1.0 0.0 -160.22801055114124 -6.613997469974463
-0.09679055983468005 -2.426501944262531 -1.795148551602487 -3.7220242827170527 9.526255215674897 1.0 0.0 -160.22746390094062 -6.637251004979012
-0.08921775494996365 -2.4489097577798744 -1.7809874781639254 -3.934436090976794 8.662737373580626 1.0 0.0 -160.22715345902475 -6.5422300780495375
-0.0920924023039062 -2.7683152764926398 -1.6780666790068313 -3.786390871820907 6.340669383426107 1.0 0.0 -160.2250375934633 -6.230183655333296
-0.0909287829545184 -2.4783726693272228 -1.7724400065531705 -4.064597280085514 8.871730649648173 1.0 0.0 -160.22409315405918 -6.566069201464793
-0.08708993001800223 -2.7202596246756965 -1.6954846850309404 -3.7808064986609278 6.888568161157592 1.0 0.0 -160.2236853245678 -6.313062560849138
-0.07974387277055361 -2.512159433168353 -1.7958030618145957 -3.845435994071166 8.167333180240753 1.0 0.0 -160.22270730532045 -6.483341750934775
-0.08868952235685912 -2.5217771166089467 -1.7528889991782224 -3.8268994076589715 8.816235529536861 1.0 0.0 -160.2225699073142 -6.5597942796743824
-0.09101569066588347 -2.5924320586306338 -1.6769220804612952 -3.93762763670391 7.96607694076899 1.0 0.0 -160.2208949964079 -6.45839145483358
-0.09111375187361889 -2.5894434166733826 -1.734389513709994 -3.9895463581737447 8.26668331435963 1.0 0.0 -160.21907878406873 -6.4954326898100305
-0.0968650680193967 -2.685725238288057 -1.7326201001236265 -4.018677199577722 6.919619251655477 1.0 0.0 -160.21718584711934 -6.3175600581541795
-0.0946081926102259 -2.4141710196231414 -1.7922521028177236 -3.91446790390311 8.860055391348173 1.0 0.0 -160.21695873101692 -6.564752327918019
-0.09008838692291073 -2.474267239814221 -1.7506173719914602 -3.96522784860269 8.577669790639884 1.0 0.0 -160.21593203470394 -6.532361601916566
-0.08093515555046576 -2.6265975945329476 -1.7544303347067205 -3.91942141295654 7.269332646029424 1.0 0.0 -160.21496475310732 -6.366863803213058
-0.09479307225753564 -2.7680554269276545 -1.7130261963883484 -3.8922431097098302 6.262012799351795 1.0 0.0 -160.21390327666543 -6.2177009783493915
-0.09318795230784155 -2.6183575899637797 -1.7001010546858721 -4.009914409368401 7.653424447383381 1.0 0.0 -160.21221447320198 -6.418352499333708
-0.09420038762585435 -2.713210517481859 -1.7090842533809645 -3.823383657835196 7.185403246589297 1.0 0.0 -160.21198211762373 -6.35525095282601
-0.09441201737488364 -2.7185451347186036 -1.7588847732499207 -3.714933392057284 6.696364169714003 1.0 0.0 -160.21183620703965 -6.284764029341712
-0.08591895079649359 -2.6657302900595976 -1.7182325417501765 -3.9065596385341257 6.935455442129118 1.0 0.0 -160.20963860469521 -6.319846036067673
-0.08881774785503266 -2.554905137633383 -1.7770520324204682 -3.6685434700032262 7.899164313471835 1.0 0.0 -160.2089620983094 -6.449956282248124
-0.09807230589931967 -2.5944654470362343 -1.7004902989210682 -3.7463080625481613 7.335646183878615 1.0 0.0 -160.20866983508287 -6.375944815151767
-0.09392604626394689 -2.671110579279431 -1.7566953398387912 -3.6725870732497663 6.923303387020303 1.0 0.0 -160.2081880010795 -6.318092335267615
-0.09481226439597547 -2.6572422746746853 -1.7945065180766833 -4.015745216173018 7.238099933081292 1.0 0.0 -160.20715455796898 -6.362558043247438
-0.09800425969237116 -2.649005375088947 -1.7810251425718218 -4.032207808836786 7.093201903709417 1.0 0.0 -160.205592717515 -6.342336158496689
-0.0966461742282832 -2.608792976607282 -1.7545207254595492 -3.7841461271997847 8.087623124645761 1.0 0.0 -160.20521729339174 -6.473534195254022
-0.0984051867789283 -2.7729132905905356 -1.667866708732229 -3.7570186436917874 6.317150644345632 1.0 0.0 -160.20499362043628 -6.2264675705582535
-0.09767015568327264 -2.5316375888519786 -1.7246086872418676 -3.74110736053472 8.711664239434485 1.0 0.0 -160.20465452629895 -6.547862156353564
-0.08274259553536097 -2.4672453829656025 -1.7613344630699383 -3.8713512684538642 8.796905393521072 1.0 0.0 -160.20328797882055 -6.557599311285599
-0.09011288215287318 -2.7066619335882685 -1.7365882203588394 -3.8552436682978675 7.171744964410479 1.0 0.0 -160.20026000434515 -6.3533483066878755
-0.09922000539545715 -2.4958109323468096 -1.709749647770635 -3.8085961709802554 8.228577194260021 1.0 0.0 -160.20018425273057 -6.490812430813015
-0.09097532299996021 -2.7623500611087364 -1.7252272843627 -3.7797431430575594 6.512512764453445 1.0 0.0 -160.19988389070588 -6.256924678545822
-0.09843341501977877 -2.802375641963291 -1.7150973522511161 -3.816643331611502 6.2990177974211194 1.0 0.0 -160.19953176616337 -6.223593027547167
-0.09793989717086961 -2.5080500298454984 -1.7506509140145299 -4.042042555301033 8.20440047730366 1.0 0.0 -160.19927484066122 -6.487869965377563
-0.09288179634000801 -2.61501447566424 -1.7733820369243292 -4.054445448183167 7.480733220708023 1.0 0.0 -160.19783709024532 -6.395530122816565
-0.09105479799465394 -2.6015415063677776 -1.7914922403273665 -3.7064729114525434 7.733535805241183 1.0 0.0 -160.19721925101604 -6.428765482849047
-0.09615975587794269 -2.491489139323601 -1.791141194904144 -3.725913352669445 8.95875819282815 1.0 0.0 -160.19566603701125 -6.575830934306703
-0.08462487911055219 -2.548788150429604 -1.770362803253174 -3.98279402816806 7.902682920894447 1.0 0.0 -160.19555649976672 -6.450401623533681
-0.08648851525184821 -2.535151964833911 -1.7516357621326248 -3.717237621284724 7.962206217690598 1.0 0.0 -160.19298313329256 -6.4579054359555785
-0.09733494260122318 -2.702571694444684 -1.7052874977553236 -3.6871511054630757 6.7499064185543505 1.0 0.0 -160.19106448662362 -6.2927279523458655
-0.08474286087340588 -2.597070079813883 -1.7141245416461097 -3.9208000461820722 8.075083276265032 1.0 0.0 -160.18837464952045 -6.471982493381107
-0.0916597397256627 -2.43760646724367 -1.7334722362331882 -3.8513544465286706 9.111697483957911 1.0 0.0 -160.18681452660007 -6.5927583373279335
-0.09314319812576403 -2.577974088190814 -1.6820189461330164 -3.8525070519201563 7.689583807057758 1.0 0.0 -160.18339656600023 -6.42306597220946
-0.09253607858248128 -2.6104882667941816 -1.7895428196114143 -3.9089661501637307 8.002482771357489 1.0 0.0 -160.18286984901368 -6.462951151427439
-0.0987883309167581 -2.53302556277074 -1.6885329926683368 -3.7595324263299696 8.61794234767467 1.0 0.0 -160.18063911935727 -6.537045660889733
-0.09132507105525249 -2.7356669853524154 -1.7473741321567693 -3.9304196471498347 6.628670325019172 1.0 0.0 -160.18019985903558 -6.274603541263724
-0.09470998378362225 -2.579865166703499 -1.792609886784762 -3.8142122806104224 7.24947527680794 1.0 0.0 -160.1800468177369 -6.36412840211005
-0.09481401136071191 -2.603164007380989 -1.683955262030662 -3.75576766788535 7.456183387650992 1.0 0.0 -160.17929782611955 -6.392242984539454
-0.09940623873149626 -2.661443688058994 -1.6965287540627687 -3.708701036650262 7.408674240247436 1.0 0.0 -160.17854582621356 -6.385850819829848
-0.0884645786805242 -2.485227660752135 -1.7879207270843376 -3.691907769831337 8.359433223445107 1.0 0.0 -160.1770862442187 -6.5065899400351235
-0.09342314321526005 -2.646070353326926 -1.7470140518072876 -3.7360633769283655 7.581939664683803 1.0 0.0 -160.1730449243493 -6.408968370833296
-0.09335026400044627 -2.5337072667467933 -1.740846540105285 -3.6899546106079066 8.370308707555573 1.0 0.0 -160.17268831302923 -6.50789007791977
-0.09793595633091542 -2.7239541372159666 -1.730287399409824 -3.6980625420399393 6.476009081120812 1.0 0.0 -160.16983454872843 -6.251303749562945
-0.09629905815605262 -2.6641143344557086 -1.6879817815974483 -3.747377883156682 6.874665290492087 1.0 0.0 -160.16783057597368 -6.311042268823554
-0.08485549385205932 -2.6880747491860215 -1.722379465677695 -3.8428503399885914 6.738578308103715 1.0 0.0 -160.16618393164876 -6.291048280634249
-0.09962113715032214 -2.5862968122440404 -1.7524514644838032 -3.7337731868515904 8.228548505707687 1.0 0.0 -160.16476870981293 -6.4908089443533665
-0.07890521960466267 -2.6323160932944005 -1.738266167194356 -3.920350856498434 7.473234498211634 1.0 0.0 -160.1645219370016 -6.394527215325272
-0.0977656618217608 -2.3370137810718954 -1.7980421658250672 -3.944641189975971 10.206093685409238 1.0 0.0 -160.16197184630997 -6.706184273519424
-0.09843768178181574 -2.732320472119912 -1.785448556294262 -3.861423624645564 6.6560097503513616 1.0 0.0 -160.16123317719934 -6.278719479889779
-0.07906261261300256 -2.618946962657971 -1.7536236267690448 -3.8522491849832985 7.305135031862473 1.0 0.0 -160.16064219677025 -6.371776841361774
-0.09937785866777307 -2.4696372181343693 -1.793336532813506 -3.6740972815054995 9.045875973346574 1.0 0.0 -160.16024860357123 -6.585508271774516
-0.0869395179845674 -2.624160902450494 -1.7547505153998084 -3.6985634961684317 7.393962526667593 1.0 0.0 -160.1602093572508 -6.383863103903916
-0.09321234953213504 -2.6812011521844363 -1.7497975961019838 -3.988385865274661 7.330553143704033 1.0 0.0 -160.159414463422 -6.375250287515049
-0.09995598715126952 -2.605573467013332 -1.6782082829207305 -3.7131110929508866 7.645592612319547 1.0 0.0 -160.15616675523955 -6.4173286641791485
-0.08540050849200277 -2.7316452491429235 -1.7357360598824885 -3.8058098677665253 6.697473163352301 1.0 0.0 -160.15288578187264 -6.284929626939062
-0.08678208883157221 -2.60091999867523 -1.6952354404029173 -3.895375546050925 8.038771421068313 1.0 0.0 -160.1514520019516 -6.4674755746650625
-0.0805414168504461 -2.6603848620154547 -1.7563357355887312 -3.895322838403926 7.301175107322665 1.0 0.0 -160.15031569950986 -6.371234620280735
-0.09800020130169361 -2.62712527725203 -1.7570225401668564 -3.638984244113505 7.1928159792411925 1.0 0.0 -160.14999801720452 -6.3562820587219795
-0.09582660465196607 -2.766689242338493 -1.676605401077254 -3.8869464699080147 6.393515259548798 1.0 0.0 -160.1455486697391 -6.238483547470164
-0.09435940969298978 -2.662108690656619 -1.6911454555977357 -3.7993905263190735 7.593817359807277 1.0 0.0 -160.14488908111818 -6.410533722404182
-0.08591323480519254 -2.5387061927933354 -1.7757182326497913 -3.857569469379845 7.74719560798036 1.0 0.0 -160.1444591103458 -6.430530232319814
-0.09434731735131184 -2.692971176553827 -1.7940359449117012 -3.9181815251281975 6.874863538354545 1.0 0.0 -160.1424010088067 -6.3110711058644355
-0.09985825410626238 -2.6002532882725946 -1.7171142028051658 -3.6583468132984356 7.652728133623043 1.0 0.0 -160.14141562348456 -6.418261514514743
-0.09850241265973711 -2.716678346313891 -1.7045814098183938 -3.8922171467399123 7.227720510846979 1.0 0.0 -160.14070106856562 -6.361123015893719
-0.09663724193068435 -2.6422549482563054 -1.669279492412869 -3.8406441604466615 7.813595497084471 1.0 0.0 -160.13940290762196 -6.439064540334324
-0.08065869488378036 -2.5018040328542446 -1.7611749303914037 -3.895326919306206 8.630331311257876 1.0 0.0 -160.13751142595095 -6.538482206477859
-0.09137914374984343 -2.558101956103904 -1.7789306466811503 -3.6729189547928174 7.631565238191059 1.0 0.0 -160.1329938373637 -6.4154922783529615
-0.08763750546397159 -2.6815284258172936 -1.7448294977927477 -3.7369053564337786 7.091632968059942 1.0 0.0 -160.13277855913424 -6.342114945395506
-0.08036158086523319 -2.5769165142794637 -1.7451626832398484 -3.9187425430654352 8.101754826499555 1.0 0.0 -160.13055737047483 -6.475279994936464
-0.08134029975573971 -2.576276703490861 -1.7531846988675632 -3.848566981134863 8.143457214980062 1.0 0.0 -160.126832294422 -6.480414120607168
-0.09448790211679493 -2.696025098728567 -1.7639488711289066 -3.775515730736948 6.57012705845872 1.0 0.0 -160.12642435392704 -6.265732482971945
-0.0907369705979132 -2.571247417489588 -1.7488386772234765 -3.982187829641135 8.415634234215082 1.0 0.0 -160.12454668145602 -6.513290505762896
-0.0815281631837399 -2.5106711824963717 -1.7951717643150977 -3.905243684667214 8.58180484729325 1.0 0.0 -160.12426771555002 -6.532843558016115
-0.0842794906042876 -2.6503827892345493 -1.7105408096120074 -3.9014609306471213 7.571265509432649 1.0 0.0 -160.12395364731466 -6.407559539250274
-0.08552731853710424 -2.4429336085303603 -1.7756650101058873 -3.8354791306944636 9.19748598046626 1.0 0.0 -160.12304792709426 -6.602129495194467
-0.09277876916565841 -2.4180883657711405 -1.7703174168225977 -3.7323938428641075 9.310078305407128 1.0 0.0 -160.12027005622454 -6.61429681362129
-0.07974938891639183 -2.6563302756017504 -1.7287562482177763 -3.8937524611792442 7.182887286263634 1.0 0.0 -160.12021070470857 -6.354900742709416
-0.08615108235982347 -2.465822148396906 -1.795112481015743 -3.981399493209362 8.702754887803483 1.0 0.0 -160.11910551834026 -6.546838940782235
-0.09013487701192295 -2.55747582346529 -1.685513993596992 -3.865110891408005 8.037136891475265 1.0 0.0 -160.1186140775575 -6.467272223219297
-0.0916261297440143 -2.417596941568927 -1.7475438396476133 -3.878799508667508 9.504065181828896 1.0 0.0 -160.11767083001595 -6.634918932429594
-0.08150779821161329 -2.5471893669650756 -1.7655442462685178 -3.7568729953889486 8.090289801982504 1.0 0.0 -160.11521051069326 -6.473863864151733
-0.08752279091812995 -2.522130066124869 -1.7821589779699036 -3.8114146753339977 7.842840939414436 1.0 0.0 -160.1151238521667 -6.442800444920712
-0.09747395394596231 -2.4197999376353105 -1.7783955478598215 -3.8373371106743575 8.742537845863584 1.0 0.0 -160.11408470931542 -6.551399830373512
-0.09545215554722539 -2.6858758684781665 -1.7791483599502884 -3.849778053048497 7.28062960464552 1.0 0.0 -160.11351201562726 -6.368416654099066
-0.08852653943607351 -2.639853898136246 -1.7885650630981782 -3.7836363269953592 7.0142396327404 1.0 0.0 -160.11039465713813 -6.3311416275285755
-0.08873497169763414 -2.660667294799813 -1.7038707424018225 -3.807428001026288 7.523551205157785 1.0 0.0 -160.10996364153263 -6.401237572697855
-0.09657302677075089 -2.4483557562864653 -1.765343025886063 -4.055468422441603 9.471077624861147 1.0 0.0 -160.10731425828538 -6.6314420057433425
-0.08179016501947015 -2.495819377025551 -1.7534117133702076 -3.878572879259954 8.55389258902331 1.0 0.0 -160.10682846573596 -6.529585764388486
-0.09264787225940278 -2.7607474151973177 -1.6821175278886447 -3.779173914515547 6.484283515388396 1.0 0.0 -160.10475890365376 -6.252580639776683
-0.08403915627839953 -2.5662440931075854 -1.7738086616010404 -3.9531698860128657 8.251351080613293 1.0 0.0 -160.10419255035532 -6.4935762657606535
-0.09019746954008148 -2.476943830622381 -1.750933968234213 -3.732028842388881 8.537881868418227 1.0 0.0 -160.10391566759654 -6.5277122637372695
-0.09989052112432098 -2.6994647690839515 -1.6957713516313246 -3.7083188028160983 6.641835421153092 1.0 0.0 -160.10314309022513 -6.2765876556154545
-0.09925646313082746 -2.756666088998635 -1.6607824980730452 -3.8862257317118756 6.655239301078046 1.0 0.0 -160.1012168227498 -6.278603720764366
-0.09735459667575055 -2.7642329732917874 -1.6899824521849784 -3.882490829566815 6.286580483158544 1.0 0.0 -160.10036324764874 -6.2216165909830945
-0.09601716895503501 -2.5503242916601914 -1.7889287893692716 -3.7243517447830197 7.482488833894029 1.0 0.0 -160.10010394865114 -6.395764779922855
-0.09600711334571452 -2.6468208175145413 -1.7965062602707431 -4.006945758551159 7.167656968936139 1.0 0.0 -160.09857690981846 -6.352778130106719
-0.08942743976165693 -2.506916842525835 -1.7632550950319268 -3.9748837560529218 8.195204432683543 1.0 0.0 -160.09816550628693 -6.486748469386109
-0.08388550346452264 -2.702584586606265 -1.7005870882806642 -3.8735018200947406 7.000053286407109 1.0 0.0 -160.09776512805158 -6.329117072845618
-0.09136684169813217 -2.7634036686819297 -1.725998264572584 -3.868008118587767 6.541141109298372 1.0 0.0 -160.09363753470404 -6.261310943268472
-0.08528859467936731 -2.4950664267438336 -1.753144078535977 -3.960310432780677 8.551336687520052 1.0 0.0 -160.09252797592194 -6.52928691992625
-0.08467483856533058 -2.4526874746424365 -1.7752729013883657 -3.9226373099711465 9.022468721999749 1.0 0.0 -160.09125986793427 -6.582917302337509
-0.08303162725102128 -2.637479310008795 -1.7213793359645826 -3.935639503391651 7.579327816690463 1.0 0.0 -160.0908762868296 -6.408623828660634
-0.08888349749876642 -2.5749137188863935 -1.786915101068966 -3.91488779268935 7.462157161560134 1.0 0.0 -160.09067968154315 -6.393043847639303
-0.09937670434792781 -2.666992777112325 -1.7818139365254912 -3.807056731856063 6.684971757967411 1.0 0.0 -160.09008569850698 -6.283061297333389
-0.09314755932401564 -2.701350659158642 -1.7372571737964138 -3.7070921821612455 6.876108481141929 1.0 0.0 -160.08985967499984 -6.3112521756519415
-0.09719950416250593 -2.6910805569476324 -1.754859712428448 -3.7870898628282053 7.2799031510145165 1.0 0.0 -160.08964891693313 -6.3683168701634365
-0.09165184059583949 -2.5352838209727495 -1.7984718297583195 -4.074089313161461 8.30929056290578 1.0 0.0 -160.0883768361455 -6.500573545206927
-0.09492680150369047 -2.6264633480113764 -1.7036292061599863 -3.7430051845863908 7.130974425767265 1.0 0.0 -160.08800180348135 -6.347647202169224
-0.08554268227764843 -2.4678527142192404 -1.7793062574159906 -3.75405136003432 8.68659012907712 1.0 0.0 -160.08639079299624 -6.544979783537755
-0.09406902597397322 -2.4685507709477816 -1.7143203509077576 -3.7931535117957464 9.022193569904106 1.0 0.0 -160.08626248180917 -6.5828868055522305
-0.0962068916329375 -2.4450964227340815 -1.7492580656919365 -4.040160192828266 9.356114214883645 1.0 0.0 -160.0848417292076 -6.619229367784609
-0.09068722904674283 -2.736886368501715 -1.7021503315168778 -3.751099530888439 6.565375876606636 1.0 0.0 -160.0847545368073 -6.265009072215193
-0.08996599213087882 -2.704629754173958 -1.7492348120001262 -3.9184722532629115 7.093944554785793 1.0 0.0 -160.08280953346684 -6.3424408520063
-0.09853001709543252 -2.369806968026491 -1.7889158405462426 -3.850508359293075 9.363408312152076 1.0 0.0 -160.0799466323159 -6.620008671597198
-0.09864708232928712 -2.557458802819415 -1.7660119092829447 -3.8751346950738723 8.676066324292378 1.0 0.0 -160.07885533975502 -6.543767548981167
-0.0868537318466519 -2.4855042006265453 -1.7556523560119808 -3.985129750837104 8.729476053608858 1.0 0.0 -160.07765079626344 -6.549904662757093
-0.09513905893308336 -2.5247923705113515 -1.74873057875359 -3.9316479035974856 7.870714845151584 1.0 0.0 -160.07733431787523 -6.44634820143817
-0.09778856091690664 -2.7317948994407093 -1.6535918344046217 -3.8148941235995313 6.623454595425072 1.0 0.0 -160.07646557791674 -6.2738163875212525
-0.09807769691787738 -2.4439280799925363 -1.7244548737092658 -3.889575324301778 8.889037484374983 1.0 0.0 -160.07568445888165 -6.568018085665526
-0.09997075043361422 -2.475693070957255 -1.7927786573334772 -4.0126467025378965 9.41219998742298 1.0 0.0 -160.07405204828808 -6.625206030247272
-0.0875460585679173 -2.4423603168177523 -1.7827481461729815 -3.8283136685056443 8.750098467703362 1.0 0.0 -160.07313282922323 -6.552264265233422
-0.08664771545503033 -2.4599414749232893 -1.794249967937315 -3.803287284372103 8.513650889997313 1.0 0.0 -160.07094139715596 -6.524870173812024
-0.09374269217482055 -2.6745713503084554 -1.750275844948208 -4.011259814633562 7.281735198538579 1.0 0.0 -160.06877286574183 -6.368568496730414
-0.09214578001966145 -2.6302338504418525 -1.6717893727504944 -3.8065274705688896 7.35534202996816 1.0 0.0 -160.06791986805732 -6.378626167502388
-0.08775773369991266 -2.47811624000373 -1.7493425107688982 -3.9668558903468005 8.744492477639422 1.0 0.0 -160.06656863051052 -6.551623382543071
-0.09452298171594439 -2.6381761429163353 -1.790677543920527 -3.7295492195118793 6.9724852050647055 1.0 0.0 -160.06504529614108 -6.325171030094448
-0.09694688229644878 -2.678912108887342 -1.7864746609053297 -3.7711715221242557 7.21497345857821 1.0 0.0 -160.06489146827266 -6.3593578250497345
-0.0998234863259517 -2.4633845746148557 -1.7346081224539052 -3.7951213979769083 9.474265957885455 1.0 0.0 -160.06361415435296 -6.631778587979551
-0.08666315082892964 -2.4851608978414754 -1.7521382593564305 -3.8765029811774756 9.0411728449958 1.0 0.0 -160.06353176022165 -6.584988216954737
-0.09793288349391109 -2.5047878120980758 -1.7026230764498975 -3.740463034752106 8.66383440153041 1.0 0.0 -160.06176778901704 -6.542356707594665
-0.09431341180316294 -2.492417932733808 -1.7312297561403012 -3.9597348104208647 8.405756763565872 1.0 0.0 -160.05902474129135 -6.5121161115899335
-0.08963605071477082 -2.7219287976770343 -1.7136917385997479 -3.886225879508139 6.99618590898274 1.0 0.0 -160.05708301513496 -6.328564441889716
-0.09817203950309539 -2.6468637122921903 -1.7203088759217484 -4.038668608869414 7.311591750982748 1.0 0.0 -160.05663392565953 -6.37266031132549
-0.08765884623796259 -2.7186870755406023 -1.7493075846567914 -3.9013139144277904 6.782871436138095 1.0 0.0 -160.05561633468704 -6.297599839424855
-0.09007542913436244 -2.6297235466131865 -1.694600933662114 -3.7583067046875103 7.282925305748639 1.0 0.0 -160.05504899347625 -6.36873192068559
-0.09990396966006948 -2.6107159246797638 -1.7473684837410859 -3.836035919063887 8.176428258695495 1.0 0.0 -160.04906492440355 -6.484454723542404
-0.09784297353661284 -2.5995788584517734 -1.7952843630857807 -3.981916990601073 7.274919625514722 1.0 0.0 -160.04825731214427 -6.367632076432718
-0.08995452452935153 -2.703544027470825 -1.7376539774412467 -3.907180374169787 6.665691198539007 1.0 0.0 -160.04740692554202 -6.28017296543629
-0.09135654326253953 -2.736264349523076 -1.7580347352755448 -3.8213500063982044 6.596332897142817 1.0 0.0 -160.04720640222948 -6.269713184447852
-0.09744108779499866 -2.373704775373969 -1.7802755458359407 -3.991362826038837 9.997916672170216 1.0 0.0 -160.0469936373875 -6.685576049982184
-0.09842228856938362 -2.535764253839253 -1.7698107899070434 -3.648211097836347 8.292917708206323 1.0 0.0 -160.04685877693535 -6.498601173852471
-0.09124276127855696 -2.621119225857389 -1.738848518442001 -3.8913836562329367 7.995161375848075 1.0 0.0 -160.046680715809 -6.462035842153999
-0.09979629752479945 -2.5616536192072497 -1.7635748869206305 -3.7494014886723317 7.3631336719532445 1.0 0.0 -160.04637560401554 -6.37968492424741
-0.0874157057816561 -2.5404470645275024 -1.7557636110906967 -3.720672055275111 8.236030892630344 1.0 0.0 -160.0415911998041 -6.491717851560376
-0.09746370772361718 -2.5897559095624176 -1.7082227685582339 -3.7854644849524464 8.266483242324213 1.0 0.0 -160.0411850021029 -6.495408487303543
-0.09628602028158695 -2.657986663685337 -1.6528973060753716 -3.8465289190803063 7.236149071814568 1.0 0.0 -160.04038743221835 -6.36228848020788
-0.09631612226059924 -2.6890123570381466 -1.7290947618140144 -3.68523606300523 6.919925932039622 1.0 0.0 -160.03855066904416 -6.317604377585219
-0.09284052347007467 -2.4503034053617228 -1.7450638509916985 -3.984454831193096 9.05600907312533 1.0 0.0 -160.03812915656226 -6.586627834826779
-0.09306254217356531 -2.6553745297191167 -1.6998050733139065 -3.786638025328476 6.916651674032335 1.0 0.0 -160.03688843637224 -6.317131101871871
-0.0861018730530203 -2.576029764251876 -1.7984644627629207 -3.9330128362460144 8.09736882449855 1.0 0.0 -160.03558191800968 -6.474738483901341
-0.09466671972729677 -2.707334552780787 -1.7381482452661752 -3.750071110776652 6.520689106656906 1.0 0.0 -160.0346461005206 -6.258179373034093
-0.08373432371166759 -2.4937062260727454 -1.742838894844834 -3.8612043640437275 8.634845626687486 1.0 0.0 -160.03455495610729 -6.5390051452868505
-0.08002580675906756 -2.5880419396426695 -1.7252858151706045 -3.881742784925488 7.8324788013999065 1.0 0.0 -160.0333858552394 -6.441478348823761
-0.0997517137734273 -2.7264708824597856 -1.6843012533590531 -3.7471930199088286 6.45920916349167 1.0 0.0 -160.0319029337116 -6.248706201263788
-0.09567229374733889 -2.748505319898376 -1.7399818451469875 -3.8526629641577532 6.334778003373091 1.0 0.0 -160.0300694247952 -6.2292540817573165
-0.09479601274114226 -2.663336813212306 -1.7080860988004283 -3.8092809625907114 7.600422226566244 1.0 0.0 -160.02944042434672 -6.4114031133516445
