log10_mej log10_vej log10_Xlan luminosity_distance timeshift em_syserr Ebv log_likelihood log_prior
-1.7965046801700209 -0.6960779097954222 -3.165603626628106 20.50673613588349 0.0 1.0 0.0 -163.03050506828967 -9.01339064807366
-1.7965046801700209 -0.6960779097954222 -3.165603626628106 20.50673613588349 0.0 1.0 0.0 -163.03050506828967 -9.01339064807366
-1.762140970639198 -0.6923279360784576 -3.177868149466722 22.94766012347897 0.0 1.0 0.0 -163.02857973436969 -9.125853199814289
-1.762140970639198 -0.6923279360784576 -3.177868149466722 22.94766012347897 0.0 1.0 0.0 -163.02857973436969 -9.125853199814289
-2.066310267677069 -0.7018948442961019 -3.203691867942391 14.738157825821022 0.0 1.0 0.0 -163.02567084508388 -8.683077124964855
-2.066310267677069 -0.7018948442961019 -3.203691867942391 14.738157825821022 0.0 1.0 0.0 -163.02567084508388 -8.683077124964855
-1.7313207722101218 -0.6936068891448652 -3.210223582933086 24.085220292978118 0.0 1.0 0.0 -163.02487307383828 -9.174235610430166
-1.962803155940299 -0.6937470840996078 -3.290588692855005 18.34195352240755 0.0 1.0 0.0 -163.02451621762646 -8.901828202099505
-2.021257518444648 -0.6964809016057885 -3.202211957051251 16.316825336676434 0.0 1.0 0.0 -163.02178767448547 -8.784834028583898
-2.021257518444648 -0.6964809016057885 -3.202211957051251 16.316825336676434 0.0 1.0 0.0 -163.02178767448547 -8.784834028583898
-1.989458077018476 -0.699517287231644 -3.1787370869639746 17.90573141117778 0.0 1.0 0.0 -163.02170804680728 -8.877758076074747
-1.840277250837075 -0.7001642867214446 -3.1132126138880034 21.34479988558065 0.0 1.0 0.0 -163.01629940117016 -9.05344536883916
-1.709237679139357 -0.695130549896974 -3.200350747370554 23.91155891867698 0.0 1.0 0.0 -163.01356799365234 -9.166999202697133
-1.7690273874841358 -0.7019806218203428 -3.1520767853863623 22.318556548619576 0.0 1.0 0.0 -163.0093622182283 -9.0980556885706
-1.72861392949296 -0.6981723441061758 -3.1675494320465747 23.5538805085501 0.0 1.0 0.0 -163.00546243868888 -9.151927808230749
-1.72861392949296 -0.6981723441061758 -3.1675494320465747 23.5538805085501 0.0 1.0 0.0 -163.00546243868888 -9.151927808230749
-1.888788805785973 -0.6892435914291715 -3.2286309277347103 19.423617247785362 0.0 1.0 0.0 -163.00469775681836 -8.959126933474312
-1.888788805785973 -0.6892435914291715 -3.2286309277347103 19.423617247785362 0.0 1.0 0.0 -163.00469775681836 -8.959126933474312
-1.7390609211288002 -0.7010563846502389 -3.3353160997769793 24.421412319546715 0.0 1.0 0.0 -163.00178677512744 -9.188097525462984
-1.7390609211288002 -0.7010563846502389 -3.3353160997769793 24.421412319546715 0.0 1.0 0.0 -163.00178677512744 -9.188097525462984
-1.8777439228785906 -0.7052953013998988 -3.144063380297861 19.98994275416526 0.0 1.0 0.0 -162.99887305349128 -8.987866508694115
-1.8777439228785906 -0.7052953013998988 -3.144063380297861 19.98994275416526 0.0 1.0 0.0 -162.99887305349128 -8.987866508694115
-1.9043338296446475 -0.7060770287092437 -3.3139685961552168 20.17022401414165 0.0 1.0 0.0 -162.9973231978117 -8.996844682117455
-2.0049822728135664 -0.6999896524523186 -3.2853020813450087 16.612078172853437 0.0 1.0 0.0 -162.99704608544312 -8.802767255473192
-1.9611146151208145 -0.7011911315030208 -3.2970144726151744 19.404777382393014 0.0 1.0 0.0 -162.9959449804876 -8.958156516486936
-2.015593566811562 -0.7041249137596866 -3.2703197451402053 17.495705638521898 0.0 1.0 0.0 -162.99541785354188 -8.854592682640948
-1.9249320749416388 -0.7059825873714569 -3.3134918265866373 19.96299860332063 0.0 1.0 0.0 -162.99250401454256 -8.98651771413662
-1.9848411156488144 -0.6944065855056576 -3.1982855845279854 17.36211706670691 0.0 1.0 0.0 -162.98990076373377 -8.846927876553483
-1.9911926966260043 -0.7057161027880539 -3.1692863776723863 17.275383581689134 0.0 1.0 0.0 -162.98627855398902 -8.841919797756038
-2.0338114478608658 -0.7051578950385655 -3.273840031664534 16.760497905025158 0.0 1.0 0.0 -162.98598815761446 -8.811662026459233
-2.0338114478608658 -0.7051578950385655 -3.273840031664534 16.760497905025158 0.0 1.0 0.0 -162.98598815761446 -8.811662026459233
-1.7945715503592417 -0.7050362799766503 -3.28849444230429 24.032567006595958 0.0 1.0 0.0 -162.98591592771353 -9.17204709302931
-1.7945715503592417 -0.7050362799766503 -3.28849444230429 24.032567006595958 0.0 1.0 0.0 -162.98591592771353 -9.17204709302931
-1.9352745646955576 -0.6933202419749496 -3.18540433669022 19.047655649918042 0.0 1.0 0.0 -162.97636401690107 -8.939581254912916
-1.9352745646955576 -0.6933202419749496 -3.18540433669022 19.047655649918042 0.0 1.0 0.0 -162.97636401690107 -8.939581254912916
-1.8467577781046143 -0.7064456565211423 -3.3014032941381366 22.65486522854489 0.0 1.0 0.0 -162.9689109956481 -9.113011853149509
-1.8467577781046143 -0.7064456565211423 -3.3014032941381366 22.65486522854489 0.0 1.0 0.0 -162.9689109956481 -9.113011853149509
-1.8266875758648586 -0.6964125831123658 -3.1043048627989984 20.56084566217598 0.0 1.0 0.0 -162.9678985820745 -9.01602579507939
-1.7582968882438403 -0.7019478582663479 -3.1821057130927386 23.90624366659218 0.0 1.0 0.0 -162.96786540758183 -9.166776890009418
-1.7582968882438403 -0.7019478582663479 -3.1821057130927386 23.90624366659218 0.0 1.0 0.0 -162.96786540758183 -9.166776890009418
-1.931876113240933 -0.700816757003679 -3.3030254025793653 18.428449304526442 0.0 1.0 0.0 -162.96614193596548 -8.906532852307745
-1.9748815995840872 -0.694062424402673 -3.190426433776194 17.606814626631106 0.0 1.0 0.0 -162.9659830823902 -8.86092324570804
-1.7611044823652562 -0.7052443131709871 -3.2537315676250413 23.466291418944266 0.0 1.0 0.0 -162.9636971972616 -9.148202207607552
-1.7611044823652562 -0.7052443131709871 -3.2537315676250413 23.466291418944266 0.0 1.0 0.0 -162.9636971972616 -9.148202207607552
-1.8514587024622835 -0.7035564229934692 -3.124784962373006 20.945317813183582 0.0 1.0 0.0 -162.96327067799928 -9.034552351895154
-1.8514587024622835 -0.7035564229934692 -3.124784962373006 20.945317813183582 0.0 1.0 0.0 -162.96327067799928 -9.034552351895154
-1.8391752906994396 -0.7079367849175047 -3.254569503265322 21.69708711534175 0.0 1.0 0.0 -162.95859581991638 -9.069815241129639
-1.9312902850996867 -0.7065155256918434 -3.2925518361880792 19.99465576254981 0.0 1.0 0.0 -162.9562960928704 -8.988102249883534
-1.9751829900440052 -0.702873094748997 -3.1381070572869705 17.73752840970207 0.0 1.0 0.0 -162.95409084367358 -8.86831986806892
-1.9751829900440052 -0.702873094748997 -3.1381070572869705 17.73752840970207 0.0 1.0 0.0 -162.95409084367358 -8.86831986806892
-1.935940765915055 -0.6944301665892403 -3.329946261795641 18.77574486986339 0.0 1.0 0.0 -162.9531140326736 -8.925203094267454
-2.0364698771040923 -0.7031475208790814 -3.242617283468981 15.684456411338807 0.0 1.0 0.0 -162.9526789661739 -8.745307408358595
-1.831982068571822 -0.690384275482816 -3.3293406908589063 21.06619613548355 0.0 1.0 0.0 -162.95233329510265 -9.0403069008038
-1.831982068571822 -0.690384275482816 -3.3293406908589063 21.06619613548355 0.0 1.0 0.0 -162.95233329510265 -9.0403069008038
-1.7654727717833967 -0.6990644278999241 -3.1600276557757905 23.518923529390435 0.0 1.0 0.0 -162.9510287683028 -9.150442577584302
-1.7654727717833967 -0.6990644278999241 -3.1600276557757905 23.518923529390435 0.0 1.0 0.0 -162.9510287683028 -9.150442577584302
-1.7737230396368782 -0.6939172573898924 -3.1414018625009907 22.24918204319768 0.0 1.0 0.0 -162.94517130670988 -9.094942469742538
-1.9293970310680013 -0.6985001542328806 -3.3506620914386867 19.140890248614877 0.0 1.0 0.0 -162.94490365258463 -8.94446412131946
-2.05234723606483 -0.7012859039886896 -3.251038274628959 15.970388173731466 0.0 1.0 0.0 -162.94476456675974 -8.763373492273809
-1.9451249987574237 -0.6935521203967332 -3.3041677613553935 18.888456479245363 0.0 1.0 0.0 -162.94405552526374 -8.931188191086271
-1.8118303393514075 -0.6962038648242506 -3.367046456616655 23.200093380121796 0.0 1.0 0.0 -162.94395981645607 -9.13679352757892
-1.9823537371823337 -0.7009104612739117 -3.291405256269746 18.57199134535187 0.0 1.0 0.0 -162.9431592343223 -8.914291828061897
-1.8979940172737604 -0.69489174675616 -3.3328652115778894 19.22189763984461 0.0 1.0 0.0 -162.94255442692292 -8.948687355140068
-1.8979940172737604 -0.69489174675616 -3.3328652115778894 19.22189763984461 0.0 1.0 0.0 -162.94255442692292 -8.948687355140068
-1.9842777004405372 -0.7053760533760338 -3.2830157154928052 17.776197206219614 0.0 1.0 0.0 -162.93946150754454 -8.870497550704492
-1.8521157527758838 -0.6890116144155056 -3.2752924230890903 20.66508214687505 0.0 1.0 0.0 -162.93876024812488 -9.021082647034671
-1.908547156150969 -0.691126036823785 -3.182138610738119 18.48703132017399 0.0 1.0 0.0 -162.9373971606046 -8.909706700451258
-1.7803159883336672 -0.7054007778618581 -3.2220859955879098 22.508241339010358 0.0 1.0 0.0 -162.93548943923471 -9.106518747788897
-1.7507763437486412 -0.6912336243572907 -3.2432387818079036 22.283196316685945 0.0 1.0 0.0 -162.9349830374196 -9.096470089930621
-1.7507763437486412 -0.6912336243572907 -3.2432387818079036 22.283196316685945 0.0 1.0 0.0 -162.9349830374196 -9.096470089930621
-1.8133566361096234 -0.691822156994113 -3.168930384511011 20.263847934993127 0.0 1.0 0.0 -162.93483852224503 -9.001475632385754
-1.8133566361096234 -0.691822156994113 -3.168930384511011 20.263847934993127 0.0 1.0 0.0 -162.93483852224503 -9.001475632385754
-1.9500578677226499 -0.6923162847386071 -3.2691907708127133 18.11557516137323 0.0 1.0 0.0 -162.93209918193122 -8.889409298311339
-2.015798908390219 -0.6975203253874807 -3.175570619752456 16.358901331656753 0.0 1.0 0.0 -162.93206076419082 -8.787409397062355
-1.7710795476033079 -0.6965133134096453 -3.3679496238484994 23.778264184353695 0.0 1.0 0.0 -162.93048886471854 -9.161409117737234
-1.8505364888876268 -0.6969849136830626 -3.155055042726005 19.333311793910525 0.0 1.0 0.0 -162.92665654728083 -8.954466831679118
-1.8010806965288273 -0.6972977240804976 -3.2365989613487596 20.571103420298968 0.0 1.0 0.0 -162.92265538333746 -9.016524568347588
-1.7993972081746006 -0.6907007919562289 -3.330847595757332 22.168330023921577 0.0 1.0 0.0 -162.9190044740828 -9.091301918761099
-1.7993972081746006 -0.6907007919562289 -3.330847595757332 22.168330023921577 0.0 1.0 0.0 -162.9190044740828 -9.091301918761099
-1.781366310433703 -0.7030674906343508 -3.1653930258401886 23.18032205794847 0.0 1.0 0.0 -162.916018742389 -9.135940955510119
-1.781366310433703 -0.7030674906343508 -3.1653930258401886 23.18032205794847 0.0 1.0 0.0 -162.916018742389 -9.135940955510119
-1.9259142932590585 -0.6938630845203939 -3.2705225916037657 19.906447020643917 0.0 1.0 0.0 -162.91510729693596 -8.983680874059345
-1.940666051313734 -0.7062555829404149 -3.275254566685975 19.838617723896594 0.0 1.0 0.0 -162.91340811119122 -8.980267652164518
-1.7037047843195952 -0.6949043444851508 -3.23356257315832 24.325138462746935 0.0 1.0 0.0 -162.90818909835286 -9.184147544164631
-2.0082404527268283 -0.7029897062657902 -3.2806222269122323 16.763520647366416 0.0 1.0 0.0 -162.907072166126 -8.811842359395436
-1.918084163292877 -0.7047051319032431 -3.171949144697554 18.70592287183274 0.0 1.0 0.0 -162.90362956340127 -8.921477428735386
-1.918084163292877 -0.7047051319032431 -3.171949144697554 18.70592287183274 0.0 1.0 0.0 -162.90362956340127 -8.921477428735386
-1.7558906464828663 -0.6999787791687553 -3.199233146462518 24.25241137014565 0.0 1.0 0.0 -162.89889582938378 -9.181153274293525
-1.9390619401376568 -0.6964638825836746 -3.128959855192887 18.56167937869606 0.0 1.0 0.0 -162.89760624767078 -8.913736430940103
-1.9922173795236238 -0.6954255976126202 -3.2448208935934613 16.78211137912167 0.0 1.0 0.0 -162.8959307593179 -8.812950744155863
-1.9922173795236238 -0.6954255976126202 -3.2448208935934613 16.78211137912167 0.0 1.0 0.0 -162.8959307593179 -8.812950744155863
-1.9423581727499295 -0.704428086141262 -3.1855505886232303 19.580781694586012 0.0 1.0 0.0 -162.8957440373743 -8.967185783329674
-1.8697014616770562 -0.7010598782560848 -3.1211663910650165 19.53695285338286 0.0 1.0 0.0 -162.8955091146418 -8.96494491431974
-1.9337097287521519 -0.6996400673640155 -3.1264262778065675 19.019076861843857 0.0 1.0 0.0 -162.88666356650126 -8.938079744719747
-1.9337097287521519 -0.6996400673640155 -3.1264262778065675 19.019076861843857 0.0 1.0 0.0 -162.88666356650126 -8.938079744719747
-1.9022522162880748 -0.6930396510713013 -3.154611326021273 19.627933345160418 0.0 1.0 0.0 -162.88597281979557 -8.96959094622557
-1.7699676283550372 -0.689939426619818 -3.2652077439223124 22.33107797454945 0.0 1.0 0.0 -162.8844000698275 -9.098616563318707
-1.7699676283550372 -0.689939426619818 -3.2652077439223124 22.33107797454945 0.0 1.0 0.0 -162.8844000698275 -9.098616563318707
-1.9754166734914729 -0.7011622941927502 -3.1527165736092986 17.060500973226794 0.0 1.0 0.0 -162.8798677099827 -8.829403130912741
-1.9754166734914729 -0.7011622941927502 -3.1527165736092986 17.060500973226794 0.0 1.0 0.0 -162.8798677099827 -8.829403130912741
-1.916723105718825 -0.6985008063779246 -3.249523004677256 18.210738061390387 0.0 1.0 0.0 -162.87289281580095 -8.894648647381795
-1.958297851334145 -0.6995339743438884 -3.257316752969655 17.44855350274598 0.0 1.0 0.0 -162.87163676037912 -8.851893975296614
-1.9802956820561892 -0.6950061134281795 -3.2411933585492987 16.987846462639364 0.0 1.0 0.0 -162.87133759367958 -8.825135398330481
-1.794711453085875 -0.7046242640758924 -3.1661795903281336 22.379748036354535 0.0 1.0 0.0 -162.86807401458262 -9.10079366830071
-1.7645895999527967 -0.6962759842226303 -3.3119764252803083 24.47030672924492 0.0 1.0 0.0 -162.8658000300888 -9.19009763619541
-1.936150732405812 -0.7011696504262408 -3.261483079469099 20.247904763334386 0.0 1.0 0.0 -162.86477354311555 -9.000688543631508
-1.9905760424081547 -0.7058784793929411 -3.269880163781063 17.885225758943744 0.0 1.0 0.0 -162.85824743537097 -8.876612219350088
-2.055689926901197 -0.7012412280113063 -3.19284952671664 15.433758947361982 0.0 1.0 0.0 -162.85707951993058 -8.72919447353618
-1.7404261584976535 -0.6947246301601815 -3.260774485625115 24.523474449885704 0.0 1.0 0.0 -162.855880476808 -9.192268023547932
-1.7993992949604967 -0.6909766720213668 -3.1670998144279006 21.461705563752353 0.0 1.0 0.0 -162.8543100917607 -9.058907434363686
-1.7576554626281817 -0.697441758773637 -3.1892249584570216 23.951931036996854 0.0 1.0 0.0 -162.85156005239838 -9.168686172365735
-1.9348005496575595 -0.6968969164112495 -3.132840020503499 17.820859355726668 0.0 1.0 0.0 -162.85145866297358 -8.873006869016505
-1.9761404708492845 -0.7066402777678809 -3.2097933893669506 18.226163812783344 0.0 1.0 0.0 -162.85031988328316 -8.895495357805629
-1.7612437811984458 -0.6994723015220214 -3.314962704052932 24.715012197012708 0.0 1.0 0.0 -162.84956371404797 -9.200048064174789
-2.025990374302902 -0.7044119067691554 -3.2555580241809245 16.993961632370606 0.0 1.0 0.0 -162.84858075822012 -8.82549530677209
-1.9673854754564695 -0.7040090625327422 -3.155791601900215 18.226532727708445 0.0 1.0 0.0 -162.8462826156721 -8.895515598553782
-1.8161703755421783 -0.6985143884056619 -3.378824035533648 22.85031108548808 0.0 1.0 0.0 -162.8455181721776 -9.121601955401601
-1.7796780750852408 -0.6990855228332091 -3.2178756618877324 24.067783798544248 0.0 1.0 0.0 -162.8433884881156 -9.173511398284944
-1.931161468010016 -0.6942693172432608 -3.2976598763478897 19.67122583307924 0.0 1.0 0.0 -162.84075405901388 -8.971794174301522
-1.876577292206123 -0.7049295708196892 -3.156810603453783 20.95450952426003 0.0 1.0 0.0 -162.82830680237444 -9.034991098868973
-1.9177848014705274 -0.6908646180403231 -3.213887050512586 18.611993375305765 0.0 1.0 0.0 -162.82711595583726 -8.916443401955124
-1.9614746422199074 -0.6950474015551602 -3.176521265194925 17.23417891724838 0.0 1.0 0.0 -162.82553849642622 -8.839531782316943
-1.7807824301368278 -0.693837747360408 -3.143666363765755 21.49636026360669 0.0 1.0 0.0 -162.82444275894665 -9.060520854647137
-1.7807824301368278 -0.693837747360408 -3.143666363765755 21.49636026360669 0.0 1.0 0.0 -162.82444275894665 -9.060520854647137
-1.743184539828606 -0.7032166211702529 -3.2509770369305695 23.68918906793453 0.0 1.0 0.0 -162.82442414979252 -9.157656010508006
-2.0237033844773835 -0.7006156700633521 -3.2594890939928103 16.124419409890166 0.0 1.0 0.0 -162.82230812902495 -8.772972080354918
-2.0237033844773835 -0.7006156700633521 -3.2594890939928103 16.124419409890166 0.0 1.0 0.0 -162.82230812902495 -8.772972080354918
-1.8145384890305367 -0.7064213083628581 -3.2964872703359083 22.490380530566473 0.0 1.0 0.0 -162.81595548213696 -9.105724909727206
-1.8025370978738717 -0.7043483969995801 -3.327654485999889 23.530141762917356 0.0 1.0 0.0 -162.81411442707062 -9.150919451403997
-1.9792838567371671 -0.7058624981636634 -3.187237757435917 17.818087467346906 0.0 1.0 0.0 -162.81382640844743 -8.872851315127715
-2.066154647260532 -0.7028806122408515 -3.2092176643786985 15.157485786798222 0.0 1.0 0.0 -162.81229502691068 -8.71113174517189
-1.9483493277570956 -0.7026561666703035 -3.3037349834360414 19.682551759882 0.0 1.0 0.0 -162.80964035867586 -8.972369769723777
-1.72887544931445 -0.698980029018246 -3.235666914514016 24.821961355394283 0.0 1.0 0.0 -162.8060904722464 -9.204366023746488
-1.7838243014085466 -0.7010600907730451 -3.318933735037392 22.158413590701112 0.0 1.0 0.0 -162.80502666003557 -9.090854494358705
-2.0369142553105997 -0.7036106238208428 -3.1739291161393197 15.93440618778737 0.0 1.0 0.0 -162.80112172425893 -8.761117906433528
-1.8835579737358956 -0.7016940528786668 -3.2022538652141073 21.578214993309864 0.0 1.0 0.0 -162.8008414907254 -9.064321464531046
-1.8369988050053232 -0.6928274934422707 -3.1317202813070235 20.54294025593183 0.0 1.0 0.0 -162.79880938942807 -9.015154565971082
-1.8369988050053232 -0.6928274934422707 -3.1317202813070235 20.54294025593183 0.0 1.0 0.0 -162.79880938942807 -9.015154565971082
-1.998430260919569 -0.7046306163766358 -3.2424075444224485 17.907546437209906 0.0 1.0 0.0 -162.798486197287 -8.877859436583625
-1.998430260919569 -0.7046306163766358 -3.2424075444224485 17.907546437209906 0.0 1.0 0.0 -162.798486197287 -8.877859436583625
-1.9817541538291508 -0.7041692540709743 -3.171337461218826 17.317531648220626 0.0 1.0 0.0 -162.79782973047693 -8.844356602350718
-1.7550374176923396 -0.692012693690577 -3.3127234406536186 23.10694706076013 0.0 1.0 0.0 -162.79340440939137 -9.132770534785521
-1.8017875525880052 -0.7034485690253669 -3.3298571623856157 22.333184838717024 0.0 1.0 0.0 -162.7925423386427 -9.098710905597587
-1.8287885531632648 -0.7039606815917321 -3.2023373153926915 22.877835929923343 0.0 1.0 0.0 -162.79201099697372 -9.122805802465432
-1.7680100330090651 -0.7000258091840366 -3.195640153255037 21.796504283365888 0.0 1.0 0.0 -162.78558186426437 -9.074386826872434
-1.8198204194273524 -0.7060077207868447 -3.2022063668281016 22.69445609727108 0.0 1.0 0.0 -162.78508284117945 -9.114757893779313
-1.8826032447789496 -0.6964219186550678 -3.3545317681308138 21.25696613122813 0.0 1.0 0.0 -162.78404133665546 -9.049321883499518
-1.7065415695336497 -0.6969365573885464 -3.2742889817839984 24.468391945856336 0.0 1.0 0.0 -162.7814223067353 -9.190019383873981
-1.9359653905367402 -0.7020233804467784 -3.3336822539938415 19.675978637411372 0.0 1.0 0.0 -162.78011190341385 -8.972035757123946
-2.0394664812324432 -0.7012206663180447 -3.1950288319365487 15.584259463484713 0.0 1.0 0.0 -162.7784136028 -8.738898620022006
-1.763521253797168 -0.7024736302205972 -3.1867203383433518 23.635353056708784 0.0 1.0 0.0 -162.77236268958475 -9.15538082591954
-1.7691689527219312 -0.69963089503812 -3.2334359639849106 24.33910568045352 0.0 1.0 0.0 -162.76916063780317 -9.184721568002299
-1.7691689527219312 -0.69963089503812 -3.2334359639849106 24.33910568045352 0.0 1.0 0.0 -162.76916063780317 -9.184721568002299
-1.8306346404359517 -0.7023095701283733 -3.1966644964758233 22.841855093730636 0.0 1.0 0.0 -162.76213405237212 -9.121231826665714
-1.8306346404359517 -0.7023095701283733 -3.1966644964758233 22.841855093730636 0.0 1.0 0.0 -162.76213405237212 -9.121231826665714
-1.810266941921669 -0.6942744547694435 -3.351366241324757 22.935453857010216 0.0 1.0 0.0 -162.76142450319634 -9.125321140601311
-2.0293781085592704 -0.7032531525353822 -3.2608491324028774 16.728742240954933 0.0 1.0 0.0 -162.75448862839028 -8.809765556222853
-1.8902287311001658 -0.6987869620369875 -3.1311168507615568 18.831259058081805 0.0 1.0 0.0 -162.75395487279155 -8.92815542881917
-1.8902287311001658 -0.6987869620369875 -3.1311168507615568 18.831259058081805 0.0 1.0 0.0 -162.75395487279155 -8.92815542881917
-1.7735102548481434 -0.692839645186436 -3.1670613497982245 21.63939941748248 0.0 1.0 0.0 -162.75121421149342 -9.067152924151568
-1.8720873820931816 -0.6909928015026359 -3.308455300773801 20.674903995374684 0.0 1.0 0.0 -162.75047610516168 -9.021557821295769
-1.8720873820931816 -0.6909928015026359 -3.308455300773801 20.674903995374684 0.0 1.0 0.0 -162.75047610516168 -9.021557821295769
-2.026097678015982 -0.6993601183543661 -3.24367635594054 16.068144878033724 0.0 1.0 0.0 -162.74985680166733 -8.769475956922635
-1.99323735926203 -0.6983506218814346 -3.2862515561417993 17.698055573467176 0.0 1.0 0.0 -162.74824255718343 -8.866092002848456
-1.8915829124975239 -0.7047861832742239 -3.297339829597524 19.981388195093402 0.0 1.0 0.0 -162.74480457011003 -8.987438473950247
-1.9035551839397837 -0.6961598876118524 -3.14644842676131 18.371606701966986 0.0 1.0 0.0 -162.7414994104795 -8.903443582674228
-1.7841043139028154 -0.6905805609198146 -3.2105441196532274 21.47254814142564 0.0 1.0 0.0 -162.736381474842 -9.059412512568992
-1.9277047725309342 -0.6924708363637146 -3.2872016956690855 19.162323698042293 0.0 1.0 0.0 -162.73522812620863 -8.945583267702025
-1.9648577023108733 -0.6996689472079307 -3.319126339806809 18.23739494426834 0.0 1.0 0.0 -162.7351783742806 -8.896111377317876
-1.9648577023108733 -0.6996689472079307 -3.319126339806809 18.23739494426834 0.0 1.0 0.0 -162.7351783742806 -8.896111377317876
-1.9631728638641022 -0.6985404522620187 -3.17801561952115 17.17186404049099 0.0 1.0 0.0 -162.73411576626324 -8.835909456728889
-1.9175554979958456 -0.6914324940183365 -3.260480088432625 19.31704244462979 0.0 1.0 0.0 -162.73380595988095 -8.953624958399446
-1.9857431259660738 -0.6959862319653713 -3.2599165557557734 17.11933909114127 0.0 1.0 0.0 -162.73166594472963 -8.832845989388519
-1.9834552825600298 -0.7045659574957019 -3.190682757920669 17.333570515934248 0.0 1.0 0.0 -162.72923596747577 -8.845282337340794
-1.9834552825600298 -0.7045659574957019 -3.190682757920669 17.333570515934248 0.0 1.0 0.0 -162.72923596747577 -8.845282337340794
-1.7801493293153037 -0.7007713698188556 -3.3500389298792825 23.886274947365376 0.0 1.0 0.0 -162.7286686784473 -9.165941247906096
-1.8423085103329178 -0.6946936355554922 -3.3470608772586576 20.670234592804537 0.0 1.0 0.0 -162.72566503045505 -9.02133194697296
-1.8680894807701955 -0.7051594947379562 -3.3145611546060536 21.95262455342328 0.0 1.0 0.0 -162.72407830601574 -9.081523925914848
-1.8720973575663176 -0.7013634973398639 -3.1242059754862463 20.55728532287299 0.0 1.0 0.0 -162.72371871900404 -9.015852618953598
-1.9417047555681375 -0.6954937794495879 -3.3023375718295664 18.24632750859526 0.0 1.0 0.0 -162.72020043890947 -8.89660105128231
-1.8964893559422857 -0.6961357564459454 -3.129739709162629 18.677304192761074 0.0 1.0 0.0 -162.7195747050313 -8.919946331133085
-1.7624866771571894 -0.6954143078013084 -3.2700095741118087 21.877177076653286 0.0 1.0 0.0 -162.71693343259705 -9.078081174705199
-1.7624866771571894 -0.6954143078013084 -3.2700095741118087 21.877177076653286 0.0 1.0 0.0 -162.71693343259705 -9.078081174705199
-1.9742212240031214 -0.6957962190851501 -3.2862358488875376 17.71535944038634 0.0 1.0 0.0 -162.7159070298985 -8.867069252192499
-1.9742212240031214 -0.6957962190851501 -3.2862358488875376 17.71535944038634 0.0 1.0 0.0 -162.7159070298985 -8.867069252192499
-1.9707420296369822 -0.7031963249548747 -3.2038428152344505 17.383214626515496 0.0 1.0 0.0 -162.71560569726765 -8.848142287892983
-2.0268946482597023 -0.7020714488540551 -3.200009239505314 15.953458434547798 0.0 1.0 0.0 -162.7121387225989 -8.7623128593884
-1.9034382472186993 -0.7042132977179398 -3.2582485648618347 21.177855593149122 0.0 1.0 0.0 -162.71186406266656 -9.045593312174582
-1.8409284505271994 -0.7007359904735322 -3.2223075471176656 22.815316850816647 0.0 1.0 0.0 -162.71115102602624 -9.12006932602135
-1.8409284505271994 -0.7007359904735322 -3.2223075471176656 22.815316850816647 0.0 1.0 0.0 -162.71115102602624 -9.12006932602135
-1.9253254804128015 -0.6947839277203827 -3.2347767809585948 17.991957028730347 0.0 1.0 0.0 -162.7096666151945 -8.882562050209419
-1.7726061281574084 -0.6974841953112652 -3.244352707209968 21.519492280004123 0.0 1.0 0.0 -162.70753475378885 -9.06159636598816
-1.7726061281574084 -0.6974841953112652 -3.244352707209968 21.519492280004123 0.0 1.0 0.0 -162.70753475378885 -9.06159636598816
-1.9699850331714739 -0.6978260109503558 -3.1533871671738236 17.796753985497695 0.0 1.0 0.0 -162.70440329755098 -8.871653304212575
-1.8627790177551344 -0.6940874938916737 -3.3574624502617674 21.19686653231746 0.0 1.0 0.0 -162.70425533353878 -9.046490589583861
-1.952831536690801 -0.69347350261086 -3.2621105451419483 17.947784379900728 0.0 1.0 0.0 -162.70374319870862 -8.880103898350718
-1.8189170309805864 -0.6913755238910764 -3.3122470536313067 20.96978835673562 0.0 1.0 0.0 -162.70305903636472 -9.035719976103621
-1.7377288454332147 -0.695395465359693 -3.197853816813123 22.690709910782783 0.0 1.0 0.0 -162.70245649782134 -9.114592809597571
-1.925193576760254 -0.7052364543734346 -3.2673436333736436 20.351858781681795 0.0 1.0 0.0 -162.7022866527602 -9.005809472249993
-1.8733072553847578 -0.7035374005928461 -3.3400616969360097 21.64308526831438 0.0 1.0 0.0 -162.69918541756874 -9.067323240198236
-1.8027376549695413 -0.6951443936098733 -3.149391582620069 22.21833232870888 0.0 1.0 0.0 -162.69790799240147 -9.093554952591022
-1.917175048674694 -0.7007407012360203 -3.282602516871747 20.796111235260337 0.0 1.0 0.0 -162.6978389065588 -9.027403233294356
-1.8393264243456096 -0.6984567183584436 -3.1767479062709096 22.29055646674114 0.0 1.0 0.0 -162.69687403974137 -9.096800335856194
-1.781040657226649 -0.6968060761857444 -3.157198721303243 22.903272375296854 0.0 1.0 0.0 -162.69287710336192 -9.123917022745264
-1.857241515255427 -0.7012757945081671 -3.3538563294906183 21.03074617498878 0.0 1.0 0.0 -162.6892944097266 -9.038622694449193
-1.7905431566965686 -0.690052583188262 -3.267951027580228 22.178888608459026 0.0 1.0 0.0 -162.68911152472984 -9.091778096752078
-1.9889908290507505 -0.7016567178541051 -3.2873157019994164 17.39581985616675 0.0 1.0 0.0 -162.68875510502482 -8.848867163116847
