log10_Xlan log10_mej log10_vej luminosity_distance em_syserr timeshift Ebv log_likelihood log_prior
-3.3654065298431144 -1.819577030578925 -0.6912605002762902 20.809423534316593 0.7634676951880884 0.0 0.0 -163.9344507746495 -10.425547987999884
-3.448592712029873 -1.7780933579202665 -0.7102118294445896 24.293707850722587 0.8079415743292568 0.0 0.0 -163.93142001244772 -10.636978364609542
-3.436741858639752 -1.6008972623306237 -0.6972744197683185 27.12588576970168 0.9064138058593683 0.0 0.0 -163.854711128471 -10.86225564462893
-3.3071989074203296 -1.5464882856337585 -0.6904610008583703 29.66446424665744 0.7100702745760757 0.0 0.0 -163.8512137973236 -10.7075850199138
-3.310751289927449 -1.6014810943889164 -0.698761910264897 29.58294542610967 0.806736484542049 0.0 0.0 -163.83074812708952 -10.832466342135898
-3.473067306968166 -1.4866689732566245 -0.6962916246939643 32.32186881703544 0.8602706462593267 0.0 0.0 -163.83005924820594 -10.985262336050384
-3.3681426657361726 -1.3973999944917899 -0.6951183848319014 35.378261103445496 0.7453180072416918 0.0 0.0 -163.8051621729955 -10.932179758113842
-3.383542515913013 -1.5301283749824206 -0.6985730735822056 31.520516972590826 0.6355927743841094 0.0 0.0 -163.79679655296283 -10.657467969755558
-3.222619738287145 -1.753903908253211 -0.7042581274001551 21.083265296388696 0.7636055677299426 0.0 0.0 -163.78591440922105 -10.43880223220153
-3.44328131995531 -1.637185604467526 -0.6981939400536259 27.932702572219963 0.658773780884714 0.0 0.0 -163.77877213101797 -10.572449573905752
-3.4020488743548354 -1.7739063779828421 -0.698702321717146 20.67593914368392 0.8448023117678325 0.0 0.0 -163.70515998295633 -10.520344550482939
-3.258282507401316 -1.92096685927465 -0.7035352244568567 18.438553552512086 0.7389044387379572 0.0 0.0 -163.68171994617387 -10.271883612368251
-3.3473590780002684 -1.901925474196128 -0.6961587667097158 18.358338672577688 0.7469077118620204 0.0 0.0 -163.6786072728997 -10.278296764393739
-3.3065250438222993 -1.7127042587738517 -0.711843486379671 24.6213675934596 0.7616825108538402 0.0 0.0 -163.65500899694274 -10.59141572079156
-3.423104637842653 -1.7443974487416778 -0.7043440819327018 24.83330587049762 0.6507205817520724 0.0 0.0 -163.6503862415985 -10.442537304071031
-3.381451966055759 -1.5404990964855836 -0.7047564006320908 29.642897606863926 0.6702804251910864 0.0 0.0 -163.62557589298132 -10.649189962614951
-3.4030114631305244 -1.963698143160948 -0.7046015745570116 18.068274687363537 0.7698655171139417 0.0 0.0 -163.6073482689925 -10.292644704216569
-3.295832041796385 -1.8303616224765036 -0.701446188205991 19.722747668422308 0.6868131759380163 0.0 0.0 -163.58761367403523 -10.266106224009112
-3.3671574751583284 -1.499057077035404 -0.6910680449780011 30.23431381613191 0.6595970518147796 0.0 0.0 -163.56170635352294 -10.652877856537776
-3.3964896461823058 -1.6056905841498272 -0.7092377172930595 28.109005300906873 0.7390869380390699 0.0 0.0 -163.56128419998706 -10.693776792251981
