log10_Xlan log10_mej log10_vej luminosity_distance em_syserr timeshift Ebv log_likelihood log_prior
-3.4849819115761003 -2.750016872942197 -1.718793828463693 5.795915769378489 0.6884961811080218 0.0 0.0 -173.92276848851793 -9.297269005785921
-3.8751320953805326 -2.966029735453249 -1.6621595865414842 5.144018421376587 0.7983002878221285 0.0 0.0 -173.91463879721917 -9.325925137770152
-3.6015610044363706 -2.8727967372598915 -1.587972272570674 5.464816993879006 0.8556185533891512 0.0 0.0 -173.90676881537067 -9.455761038262327
-3.593949491222193 -2.4708532202057065 -1.7919253702074545 8.722267477925081 0.9235679512807959 0.0 0.0 -173.87833461021367 -9.999729355593512
-3.874748803091297 -2.5870015489219327 -1.7377921800370715 7.990860367946598 0.935566694467421 0.0 0.0 -173.8618151701569 -9.925056613111932
-3.515346296002627 -2.7929130202988848 -1.658601277558271 5.8035294845122625 0.880823865763091 0.0 0.0 -173.8490849574672 -9.544929687386047
-3.9345675996513565 -2.6503342860516614 -1.6797047667482092 7.360916544886498 0.6991213633369193 0.0 0.0 -173.846834125201 -9.551614549443025
-3.6748408662503227 -2.6556556651600056 -1.7348881806343601 6.06204389787603 0.72809987942642 0.0 0.0 -173.8139628076686 -9.39809099840096
-3.610923803102682 -2.5347237707295047 -1.7078244982264856 8.240490686798246 0.7015452773861566 0.0 0.0 -173.79927523670307 -9.667951075156338
-3.6505390884208095 -2.8157734680479525 -1.6959064978899192 5.444484646117356 0.6643451398882071 0.0 0.0 -173.79229934492056 -9.199010650656295
-3.7226687645722585 -2.8076592459779435 -1.569712773457725 6.541282256289968 0.8384296128686044 0.0 0.0 -173.7826267343179 -9.615269586046788
-3.9491798216538205 -2.5689127140760077 -1.6895613066177058 8.108113812773368 0.9203169786323824 0.0 0.0 -173.73551211644457 -9.923189160788171
-3.8969783000034326 -2.62772927400885 -1.6591522503146299 7.501382784408873 0.6905584577711464 0.0 0.0 -173.7318470657349 -9.558193746635181
-3.640913382421372 -2.4270956393724736 -1.7673325861972928 8.550204206270951 0.66413728564344 0.0 0.0 -173.71989703113232 -9.650049792537624
-3.365139661273025 -2.8218952649240396 -1.775147503963996 5.300307535396392 0.8826127605253958 0.0 0.0 -173.68988011131827 -9.456257141539872
-3.655159111900976 -2.526342200872886 -1.723915358171095 7.540416482376127 0.6650647814243498 0.0 0.0 -173.68453946170445 -9.525767610977981
-3.9054100018044586 -2.634558173750614 -1.7102105103329144 7.610031587226293 0.9312665449241697 0.0 0.0 -173.6824215162801 -9.871618601022139
-3.7386503195405005 -2.6730327317911513 -1.6832924200694748 6.149292614366715 0.7823769623676141 0.0 0.0 -173.68128484446854 -9.484279469116336
-3.628908560640231 -2.714558236538162 -1.6901520730582966 7.090165046077342 0.8527627096339133 0.0 0.0 -173.67085235609636 -9.71279568697202
-3.5062669735536307 -2.676581055986354 -1.7156694532686434 6.967615072165106 0.7320495014818924 0.0 0.0 -173.6675570353995 -9.542726874955024
-3.6950206028742185 -2.6512351541726353 -1.6727972221631702 6.371251726344779 0.780286030596884 0.0 0.0 -173.6527286381744 -9.517062254494766
-3.723949778579131 -2.836111677792651 -1.5675950786268709 5.703032710331321 0.8284377062758844 0.0 0.0 -173.63798352586 -9.466145475778244
-3.7242221217014686 -2.9859685571079226 -1.7136006105334856 4.740705760833374 0.7456222500018096 0.0 0.0 -173.62537617557084 -9.176010866487822
-3.750914611954985 -2.671970310321017 -1.6591791041020967 7.547367833677799 0.9097990555189887 0.0 0.0 -173.60055956885614 -9.840028370697159
-3.8043815102567002 -2.8972367428823564 -1.626576460650031 5.113291435849479 0.8838265923967936 0.0 0.0 -173.59822074681122 -9.421709936921566
-3.8118728864609412 -2.7882688628964614 -1.733581498535126 5.385243733835846 0.7557589498631893 0.0 0.0 -173.5710129127449 -9.316990789662489
-3.813441948601132 -2.956343495194274 -1.693129224828853 4.890155374273984 0.8949083529333822 0.0 0.0 -173.5626216451688 -9.389551133443987
-3.7900834952582425 -2.3328735596685926 -1.7764938080701231 9.877029492412605 0.7813649301186104 0.0 0.0 -173.5570318320638 -9.956859851180159
-3.9029506288088163 -2.8702394737375 -1.6491813603449699 5.918934681481422 0.8248226971499559 0.0 0.0 -173.54309135502464 -9.498930673449443
-3.492444496323409 -2.791857733251111 -1.7625785035410504 5.190724618905781 0.8820224790295832 0.0 0.0 -173.54039691444427 -9.434696590335681
-3.7834174171274784 -2.696971018575447 -1.6823329099409672 7.302666730502675 0.717501473123736 0.0 0.0 -173.53729109092183 -9.56962033026784
-3.771596811595672 -2.5789465288031392 -1.711611419568559 7.665661591551153 0.981896717131601 0.0 0.0 -173.50695802445946 -9.931842691206139
-3.9737215476139083 -2.6542733660076734 -1.7300711438830216 7.364576818600826 0.7561734358881349 0.0 0.0 -173.49806435182484 -9.630558094751501
-3.659617340245232 -3.023067191560423 -1.6984525493003073 4.573475882147111 0.8660955958701624 0.0 0.0 -173.48057219429657 -9.289874535527758
-3.8172264844340384 -2.610001814026307 -1.6365207982489745 7.475476079649301 0.6999639911146406 0.0 0.0 -173.45492998456558 -9.568262441796518
-3.5903255020018063 -2.847424323715378 -1.6796798755025364 5.347339556892426 0.6809867922791106 0.0 0.0 -173.43666103802983 -9.2057478120093
-3.849888584144087 -2.7506582940799733 -1.7165722396211074 6.759576428954539 0.8900178432618561 0.0 0.0 -173.41641235590083 -9.70780748329433
-3.508094772981366 -2.506499428351242 -1.7314925176208145 8.239269690839013 0.8831245470297708 0.0 0.0 -173.41171340911188 -9.897983693269405
-3.9364155993580994 -2.647565393709148 -1.7888825727171036 7.302486228875569 0.7833322216177342 0.0 0.0 -173.40065501018023 -9.657377511233305
-3.680108955257629 -2.4912705252470024 -1.679689437859105 8.915260088635149 0.8018184348532785 0.0 0.0 -173.39128978699216 -9.880252359447857
-3.770888109395859 -2.7275126692000895 -1.729092768298004 6.348507336128086 0.9856333921283857 0.0 0.0 -173.38919981512532 -9.74710993480872
-3.64722414537506 -3.009865132165058 -1.661657581347646 4.530487393224916 0.731082075456801 0.0 0.0 -173.3868913347722 -9.110961000311615
-3.7749043259746626 -2.7071838834601527 -1.7944843053707207 6.015518323808446 0.6579749510127659 0.0 0.0 -173.37924604858816 -9.289115122324045
-3.6766779218800485 -2.5304838483939016 -1.741417827970625 7.523675092882332 0.6449318488803594 0.0 0.0 -173.37902461890505 -9.492805120812106
-3.3474671408816086 -2.665091707029438 -1.7726751782111536 6.272780956897549 0.9027384060185034 0.0 0.0 -173.3726804659985 -9.647258349731276
-3.814930942849802 -2.846948395011892 -1.7776974542447126 5.62820962959909 0.8874394856468498 0.0 0.0 -173.36790932433408 -9.521737462522776
-3.8464908492192658 -2.6899118283046715 -1.6059792608186796 7.493768575969903 0.7833211024932699 0.0 0.0 -173.36174774265115 -9.683220265669354
-3.8094172927589884 -2.5276001553531775 -1.6805172142161064 7.700372995978338 0.8985768626329569 0.0 0.0 -173.3551656081527 -9.847686759295922
-3.5662729292435973 -2.482346395980739 -1.7742245762085824 7.851505773772631 0.9724999472976026 0.0 0.0 -173.35103173687415 -9.94618109552164
-3.471205082962988 -2.947852566597331 -1.7250394653256638 4.794897706627107 0.8095228630912464 0.0 0.0 -173.34858942039745 -9.269603133465143
-3.531623562458968 -2.7979575164440424 -1.7639135267258716 5.992114206941029 0.9100762352835385 0.0 0.0 -173.3464518496164 -9.609578419482691
-3.8534425557908714 -2.952891949460592 -1.645728972387006 5.327597079500768 0.8519653206565024 0.0 0.0 -173.345617527975 -9.426051872214998
-3.8009800397372917 -2.805573580344827 -1.7216906820103135 6.0077568412283995 0.9543683156161424 0.0 0.0 -173.34051572331452 -9.659706855661227
-4.052678013401777 -2.570832879168318 -1.7432973929666467 7.509155714731194 0.7997561562295056 0.0 0.0 -173.33049112872632 -9.706035656982026
-3.71653380776562 -2.989419769543666 -1.6760830286822566 4.572939234467052 0.7497453467154891 0.0 0.0 -173.3283332532998 -9.145495510363924
-3.7453050010360993 -2.480080106988768 -1.735967053284334 8.613842948161135 0.6734521528799016 0.0 0.0 -173.31790250700158 -9.671393247643664
-3.728069445467173 -2.918322806875687 -1.5629341004557906 5.26527721061289 0.7750459388070183 0.0 0.0 -173.31765383896095 -9.319661841772126
-3.8543893868891628 -2.501877283369613 -1.7113448072901023 7.720364378740657 0.879051119835744 0.0 0.0 -173.29882298032314 -9.828310357552642
-3.548931167439024 -2.8901953958025572 -1.7508117540706727 5.262437415814291 0.7077352359398948 0.0 0.0 -173.28983405355467 -9.228270112179324
-3.8037430400340293 -2.8492510450010777 -1.5644978520726733 5.958910920595605 0.8426149998263955 0.0 0.0 -173.28810656848825 -9.52700362666509
-3.580888995969028 -2.470523382647349 -1.741891289629646 8.26026818420655 0.6817200739971118 0.0 0.0 -173.28483934162557 -9.641681922236408
-3.6980053835227373 -2.5216905832117753 -1.703300720102277 7.457010976219973 0.7407006782066768 0.0 0.0 -173.2839975592623 -9.622357003651077
-3.8520328590062007 -2.5984376674928873 -1.6155021619334469 7.947855831213292 0.8884128740164592 0.0 0.0 -173.27764409190638 -9.867944511184394
-3.6808646027551495 -2.5915677552581897 -1.7493078503914707 6.788925317196862 0.650628496471742 0.0 0.0 -173.2727471852612 -9.398837210580789
-3.7553409923230383 -2.9680928326847575 -1.6621137018318686 5.3145638373990725 0.8040281491048614 0.0 0.0 -173.2618095282368 -9.365690968246563
-3.4532308819193904 -2.510266914432142 -1.7758724028987134 7.252214194794767 0.9317624532686919 0.0 0.0 -173.25620404489803 -9.823990474656899
-3.835751839804713 -2.679087087832308 -1.5992472581150312 7.5848352581572875 0.8079184951486788 0.0 0.0 -173.24583814365553 -9.726217816738696
-3.936151544004475 -2.5725915438507747 -1.716227276854309 7.795888085721358 0.6917340395602566 0.0 0.0 -173.24274966843313 -9.59840371454945
-3.4889642792565896 -2.4386966108385346 -1.756410333370812 8.678847791358306 0.8796412346580477 0.0 0.0 -173.24083825110006 -9.94600865589365
-3.746001050288469 -2.512043873414254 -1.738854676174261 8.839272863783538 0.8314389241492066 0.0 0.0 -173.23509180992494 -9.907968203864012
-3.8730913472017923 -2.746206666403355 -1.623205827254109 6.437702827379545 0.9071191675401115 0.0 0.0 -173.22525540140515 -9.678051343134205
-3.846143158570716 -2.61385963755549 -1.7416072342970752 7.577043099892548 0.6729630574804898 0.0 0.0 -173.22309765768142 -9.542419209528912
-3.766220731385957 -2.945036027825182 -1.7200599062915047 5.228467754642775 0.7946571310979367 0.0 0.0 -173.19786708596655 -9.33763474530347
-3.813614802267569 -2.756508305902049 -1.579495485619331 6.867864752680252 0.7926611775980817 0.0 0.0 -173.1942633749605 -9.607854856706153
-3.613098298576947 -2.577033797832078 -1.700239251064684 7.019889927091289 0.9060477996036623 0.0 0.0 -173.1890047914457 -9.763445344116192
-3.5245772717942803 -2.9566471461558526 -1.6552623677075577 4.810655187917583 0.7898175392635295 0.0 0.0 -173.1877067538771 -9.248240986880377
-3.84949849854213 -2.625593692075374 -1.7986825841688592 7.2899288216579965 0.6894471155460309 0.0 0.0 -173.17934350534907 -9.527989519223285
-3.958553609264836 -2.666258812420925 -1.6637703533732577 7.178368341011036 0.7431416664695734 0.0 0.0 -173.17702615357146 -9.587564543925277
-3.6587377480107364 -2.369724304131225 -1.7511327384103723 9.449506659793544 0.8741869908979318 0.0 0.0 -173.1743594233369 -10.024862578504912
-3.5735384707280975 -2.5085940047188373 -1.6993940518527204 8.412883992666004 0.838152989855632 0.0 0.0 -173.17290345979782 -9.866570731203343
-3.665271197240201 -2.498377846740341 -1.6770229136030943 8.742254378839812 0.8390314493952586 0.0 0.0 -173.165005640496 -9.906022027141917
-3.6364731250685605 -2.7811349374065735 -1.7505897262349863 6.080414576483502 0.6622454507035036 0.0 0.0 -173.15612317333495 -9.306314881755998
-3.635568293477859 -2.769166080743854 -1.6367768225980937 6.0434920875133855 0.9218523462440099 0.0 0.0 -173.13661053181755 -9.630972813228498
-3.492187244877959 -2.5554018810444274 -1.7634449753975188 6.852370607895833 0.6958909256522433 0.0 0.0 -173.13471026585853 -9.47539334109317
-3.6564490073819202 -2.906899016559441 -1.7208384638239385 5.0724975921917865 0.6853422536680297 0.0 0.0 -173.13447062780347 -9.159357414420946
-3.7077120772115038 -2.592528833589344 -1.6470946471032657 8.217429316397142 0.8014331947425292 0.0 0.0 -173.12109103006068 -9.798264785717686
-3.5381638624162104 -2.7600266466720607 -1.7125899539992049 6.184553918875633 0.9311797000005078 0.0 0.0 -173.12094868162544 -9.664112899602875
-3.6454192794238587 -2.5007851472828713 -1.6866360078673621 7.873979196275353 0.819888240130376 0.0 0.0 -173.1160643747897 -9.778337331392652
-3.711556104201806 -2.7495536393237625 -1.5688111579576174 6.580998670668997 0.803487464139703 0.0 0.0 -173.11604083247357 -9.578753833473238
